Type,id,edges--elec_edge--unidirectional,edges--elec_edge--has_capacity,edges--fuel_edge--unidirectional,edges--fuel_edge--has_capacity,edges--co2_edge--unidirectional,edges--co2_edge--has_capacity,transforms--constraints--BalanceConstraint,edges--elec_edge--can_retire,edges--elec_edge--capital_recovery_period,edges--elec_edge--can_expand,edges--elec_edge--min_down_time,edges--elec_edge--max_capacity,edges--elec_edge--fixed_om_cost,edges--elec_edge--existing_capacity,edges--elec_edge--min_up_time,edges--elec_edge--commodity,edges--elec_edge--capacity_size,edges--elec_edge--lifetime,edges--elec_edge--ramp_down_fraction,edges--elec_edge--end_vertex,edges--elec_edge--variable_om_cost,edges--elec_edge--investment_cost,edges--elec_edge--constraints--MinFlowConstraint,edges--elec_edge--constraints--MinDownTimeConstraint,edges--elec_edge--constraints--CapacityConstraint,edges--elec_edge--constraints--MinUpTimeConstraint,edges--elec_edge--constraints--RampingLimitConstraint,edges--elec_edge--min_capacity,edges--elec_edge--startup_fuel_consumption,edges--elec_edge--ramp_up_fraction,edges--elec_edge--min_flow_fraction,edges--elec_edge--wacc,edges--elec_edge--uc,edges--elec_edge--startup_cost,edges--fuel_edge--start_vertex,edges--fuel_edge--commodity,edges--co2_edge--commodity,edges--co2_edge--end_vertex,transforms--fuel_consumption,transforms--emission_rate,transforms--timedata
ThermalPower,Region5Innermongolia_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,39100,12,Electricity,200,40,0.6,elec_Region5Innermongolia,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region5Innermongolia,Coal,CO2,co2_sink_5,2.433790887,0.348197644,Coal
ThermalPower,Region6Liaoning_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3320,12,Electricity,200,40,0.6,elec_Region6Liaoning,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region6Liaoning,Coal,CO2,co2_sink_6,2.545498086,0.343259997,Coal
ThermalPower,Region7Jilin_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region7Jilin,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region7Jilin,Coal,CO2,co2_sink_7,2.471399584,0.344980729,Coal
ThermalPower,Region8Heilongjiang_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,1320,12,Electricity,200,40,0.6,elec_Region8Heilongjiang,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region8Heilongjiang,Coal,CO2,co2_sink_8,2.424283891,0.345959997,Coal
ThermalPower,Region9Shanghai_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,7920,12,Electricity,200,40,0.6,elec_Region9Shanghai,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region9Shanghai,Coal,CO2,co2_sink_9,2.569740925,0.342719997,Coal
ThermalPower,Region10Jiangsu_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,45620,12,Electricity,200,40,0.6,elec_Region10Jiangsu,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region10Jiangsu,Coal,CO2,co2_sink_10,2.562135328,0.343101174,Coal
ThermalPower,Region11Zhejiang_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,31900,12,Electricity,200,40,0.6,elec_Region11Zhejiang,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region11Zhejiang,Coal,CO2,co2_sink_11,2.535108297,0.341331426,Coal
ThermalPower,Region12Anhui_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,31780,12,Electricity,200,40,0.6,elec_Region12Anhui,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region12Anhui,Coal,CO2,co2_sink_12,2.510865459,0.343002854,Coal
ThermalPower,Region13Fujian_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,11280,12,Electricity,200,40,0.6,elec_Region13Fujian,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region13Fujian,Coal,CO2,co2_sink_13,2.458916518,0.343645712,Coal
ThermalPower,Region14Jiangxi_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,23868,12,Electricity,200,40,0.6,elec_Region14Jiangxi,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region14Jiangxi,Coal,CO2,co2_sink_14,2.484890988,0.344802854,Coal
ThermalPower,Region15Shandong_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,34090,12,Electricity,200,40,0.6,elec_Region15Shandong,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region15Shandong,Coal,CO2,co2_sink_15,2.458916518,0.344279997,Coal
ThermalPower,Region16Henan_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,25320,12,Electricity,200,40,0.6,elec_Region16Henan,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region16Henan,Coal,CO2,co2_sink_16,2.522770424,0.344924997,Coal
ThermalPower,Region17Hubei_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,16320,12,Electricity,200,40,0.6,elec_Region17Hubei,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region17Hubei,Coal,CO2,co2_sink_17,2.488080836,0.344823155,Coal
ThermalPower,Region18Hunan_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,8120,12,Electricity,200,40,0.6,elec_Region18Hunan,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region18Hunan,Coal,CO2,co2_sink_18,2.424283891,0.344159997,Coal
ThermalPower,Region19Guangdong_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,58468.2,12,Electricity,200,40,0.6,elec_Region19Guangdong,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region19Guangdong,Coal,CO2,co2_sink_19,2.495820137,0.343923932,Coal
ThermalPower,Region20Guangxi_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,16110,12,Electricity,200,40,0.6,elec_Region20Guangxi,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region20Guangxi,Coal,CO2,co2_sink_20,2.44852673,0.343259997,Coal
ThermalPower,Region21Hainan_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region21Hainan,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region21Hainan,Coal,CO2,co2_sink_21,2.471399584,0.344980729,Coal
ThermalPower,Region22Chongqing_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3320,12,Electricity,200,40,0.6,elec_Region22Chongqing,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region22Chongqing,Coal,CO2,co2_sink_22,2.545498086,0.343259997,Coal
ThermalPower,Region23Sichuan_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3000,12,Electricity,200,40,0.6,elec_Region23Sichuan,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region23Sichuan,Coal,CO2,co2_sink_23,2.424283891,0.345959997,Coal
ThermalPower,Region24Guizhou_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,7920,12,Electricity,200,40,0.6,elec_Region24Guizhou,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region24Guizhou,Coal,CO2,co2_sink_24,2.424283891,0.347279997,Coal
ThermalPower,Region25Yunnan_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,700,12,Electricity,200,40,0.6,elec_Region25Yunnan,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region25Yunnan,Coal,CO2,co2_sink_25,2.424283891,0.363599997,Coal
ThermalPower,Region26Tibet_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region26Tibet,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region26Tibet,Coal,CO2,co2_sink_26,2.471399584,0.344980729,Coal
ThermalPower,Region27Shaanxi_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,23220,12,Electricity,200,40,0.6,elec_Region27Shaanxi,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region27Shaanxi,Coal,CO2,co2_sink_27,2.424283891,0.344656549,Coal
ThermalPower,Region28Gansu_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,10000,12,Electricity,200,40,0.6,elec_Region28Gansu,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region28Gansu,Coal,CO2,co2_sink_28,2.424283891,0.343799997,Coal
ThermalPower,Region29Qinghai_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,4620,12,Electricity,200,40,0.6,elec_Region29Qinghai,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region29Qinghai,Coal,CO2,co2_sink_29,2.424283891,0.343645712,Coal
ThermalPower,Region30Ningxia_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,13580,12,Electricity,200,40,0.6,elec_Region30Ningxia,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region30Ningxia,Coal,CO2,co2_sink_30,2.452804878,0.343418821,Coal
ThermalPower,Region31Xinjiang_1000MW_ultra,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,22000,12,Electricity,200,40,0.6,elec_Region31Xinjiang,3.839263796,43648.8138,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.25,coal_Region31Xinjiang,Coal,CO2,co2_sink_31,2.431859778,0.346387497,Coal
ThermalPower,Region1Beijing_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region1Beijing,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_1,3.03,0,Uranium
ThermalPower,Region2Tianjin_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region2Tianjin,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_2,3.03,0,Uranium
ThermalPower,Region3Hebei_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region3Hebei,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_3,3.03,0,Uranium
ThermalPower,Region4Shanxi_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region4Shanxi,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_4,3.03,0,Uranium
ThermalPower,Region5Innermongolia_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region5Innermongolia,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_5,3.03,0,Uranium
ThermalPower,Region6Liaoning_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,4475.16,24,Electricity,200,50,0,elec_Region6Liaoning,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_6,3.03,0,Uranium
ThermalPower,Region7Jilin_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region7Jilin,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_7,3.03,0,Uranium
ThermalPower,Region8Heilongjiang_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region8Heilongjiang,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_8,3.03,0,Uranium
ThermalPower,Region9Shanghai_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region9Shanghai,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_9,3.03,0,Uranium
ThermalPower,Region10Jiangsu_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,5490,24,Electricity,200,50,0,elec_Region10Jiangsu,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_10,3.03,0,Uranium
ThermalPower,Region11Zhejiang_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,9086,24,Electricity,200,50,0,elec_Region11Zhejiang,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_11,3.03,0,Uranium
ThermalPower,Region12Anhui_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region12Anhui,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_12,3.03,0,Uranium
ThermalPower,Region13Fujian_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,8773,24,Electricity,200,50,0,elec_Region13Fujian,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_13,3.03,0,Uranium
ThermalPower,Region14Jiangxi_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region14Jiangxi,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_14,3.03,0,Uranium
ThermalPower,Region15Shandong_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,2506,24,Electricity,200,50,0,elec_Region15Shandong,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_15,3.03,0,Uranium
ThermalPower,Region16Henan_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region16Henan,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_16,3.03,0,Uranium
ThermalPower,Region17Hubei_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region17Hubei,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_17,3.03,0,Uranium
ThermalPower,Region18Hunan_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region18Hunan,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_18,3.03,0,Uranium
ThermalPower,Region19Guangdong_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,16136,24,Electricity,200,50,0,elec_Region19Guangdong,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_19,3.03,0,Uranium
ThermalPower,Region20Guangxi_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,2172,24,Electricity,200,50,0,elec_Region20Guangxi,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_20,3.03,0,Uranium
ThermalPower,Region21Hainan_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,1300,24,Electricity,200,50,0,elec_Region21Hainan,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_21,3.03,0,Uranium
ThermalPower,Region22Chongqing_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region22Chongqing,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_22,3.03,0,Uranium
ThermalPower,Region23Sichuan_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region23Sichuan,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_23,3.03,0,Uranium
ThermalPower,Region24Guizhou_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region24Guizhou,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_24,3.03,0,Uranium
ThermalPower,Region25Yunnan_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region25Yunnan,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_25,3.03,0,Uranium
ThermalPower,Region26Tibet_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region26Tibet,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_26,3.03,0,Uranium
ThermalPower,Region27Shaanxi_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region27Shaanxi,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_27,3.03,0,Uranium
ThermalPower,Region28Gansu_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region28Gansu,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_28,3.03,0,Uranium
ThermalPower,Region29Qinghai_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region29Qinghai,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_29,3.03,0,Uranium
ThermalPower,Region30Ningxia_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region30Ningxia,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_30,3.03,0,Uranium
ThermalPower,Region31Xinjiang_nuclear,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,24,-1,27800,0,24,Electricity,200,50,0,elec_Region31Xinjiang,0.664444444,77273.7983,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0.5,0.039,TRUE,3055.555556,uranium_source,Uranium,CO2,co2_sink_31,3.03,0,Uranium
