Time_Index,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
43,24780.52359,18637.76507,92846.7168,55819.98865,70803.66053,45517.78697,18230.24316,24521.44531,35941.61282,138086.059,95048.33433,56795.39522,46168.11431,43903.1917,133702.763,65197.04165,45608.59307,51282.75046,118423.4735,43574.73868,6531.745978,27659.26368,74427.83318,40815.67141,38651.95518,2419.007429,47619.22105,25908.71245,14205.77689,21654.66822,54290.80251
44,24780.54356,18343.77044,91175.29472,55310.75452,71661.75732,44843.98379,17334.75355,23677.34412,35421.61608,128652.5924,99348.66584,57851.40158,45783.07742,42729.51346,132690.6579,63694.09885,41880.79213,51828.19929,118538.451,41247.13892,5704.673799,26326.22564,71433.45673,41455.69919,37621.25904,2498.050519,47801.81724,25714.03806,14147.33934,21101.59492,54483.18502
45,24755.88674,18336.33048,88172.42889,54636.54513,70368.80442,43907.53303,17821.80233,22786.15025,34342.91323,131158.6915,99348.66315,62315.11217,46758.44698,39052.96732,134711.3006,68125.63653,46794.11908,50509.97328,120845.5956,43641.15815,6836.927226,25375.53295,71447.19903,41456.17205,38637.43411,2675.937054,48812.04306,24993.369,14147.33934,21349.45651,54481.88236
46,24543.06224,18284.78424,86341.09122,53769.81829,70140.18489,44835.96466,17785.482,21436.35293,33609.81591,124756.9041,96975.43145,58799.13156,47835.12971,37304.69283,134623.3187,70348.53553,53167.16128,47677.82639,120845.71,44769.05323,7241.147331,27356.89349,72431.00372,38846.59383,36768.7873,2685.15433,47612.30255,24722.54018,13825.93283,20895.03397,54341.67965
47,23354.0277,17710.01641,84183.64505,51415.93258,69038.91366,46204.68055,16432.39597,19275.84429,32784.32808,123338.6723,92536.64094,55900.86765,48247.69316,33698.3639,131688.4147,69221.3906,50130.7619,42921.70555,116016.6921,44769.04975,7551.366277,27553.3192,68529.74783,34199.89815,33074.32233,2509.569887,44876.86862,24725.96319,13592.18264,20687.4266,54530.27612
48,21486.65598,16856.16207,78014.17829,47524.73996,66874.56253,44704.84973,15086.3022,18083.57065,30587.78071,128508.1274,90943.44635,53488.00525,45607.90256,30127.14658,124652.8248,64610.37957,47413.46774,37779.68869,111179.9355,41247.58078,7460.447966,25665.07327,62702.60571,31146.87154,31136.26295,2233.735812,41962.10419,23263.78431,13223.82522,20489.55876,54936.00113
49,19651.23554,15897.8549,72377.41099,45867.79648,65091.52779,42330.43663,14181.65543,16724.57351,25800.57514,107848.1435,85314.34211,47535.45563,40842.50858,27705.22876,120227.7585,57681.18876,42496.68181,32463.17259,110444.9997,35873.8314,6852.656965,24747.95551,59051.7875,24848.43123,28703.27082,1897.409638,37115.36793,22726.29782,14245.32665,20374.82641,54053.30506
50,18824.70797,15367.32895,70215.8938,45633.51946,64951.89985,41060.50089,13691.75924,16008.25572,25813.90332,107463.6906,78489.82965,44417.58095,38337.73613,26719.21089,117607.0261,56369.7455,40401.56542,30287.83798,105396.3921,31008.89962,5961.764308,22913.56351,54966.46786,23149.72176,27425.42682,1801.828948,35764.47406,22416.67373,14081.18908,20277.3922,53307.92465
51,18233.32895,15109.64202,68919.31946,45161.10429,64980.15384,40414.61412,13600.03396,15435.1076,24765.81457,104714.6754,75256.45895,43274.66792,36247.0678,25573.47786,114851.8047,53318.28076,40107.55465,28278.85215,99367.22658,28620.03542,5320.942773,21367.49052,51992.23869,22818.26695,27168.24627,1749.954028,34164.28901,22417.37255,14306.11834,19951.85556,52609.0056
52,17879.89148,14914.83104,67648.15269,44624.00772,64751.69643,40182.19307,13257.07491,15149.64407,24072.34988,101768.4338,72404.16802,41372.77164,33328.46904,25167.11427,110934.7553,49810.14618,39842.07154,27310.22993,95359.14518,26207.17744,4122.881121,20315.94838,50023.37322,22133.62837,26661.48422,1662.686839,33690.94157,22473.47834,14336.51418,20021.78965,52109.30733
