Time_Index,Demand_Tonnes_Region1Beijing,Demand_Tonnes_Region2Tianjin,Demand_Tonnes_Region3Hebei,Demand_Tonnes_Region4Shanxi,Demand_Tonnes_Region5Innermongolia,Demand_Tonnes_Region6Liaoning,Demand_Tonnes_Region7Jilin,Demand_Tonnes_Region8Heilongjiang,Demand_Tonnes_Region9Shanghai,Demand_Tonnes_Region10Jiangsu,Demand_Tonnes_Region11Zhejiang,Demand_Tonnes_Region12Anhui,Demand_Tonnes_Region13Fujian,Demand_Tonnes_Region14Jiangxi,Demand_Tonnes_Region15Shandong,Demand_Tonnes_Region16Henan,Demand_Tonnes_Region17Hubei,Demand_Tonnes_Region18Hunan,Demand_Tonnes_Region19Guangdong,Demand_Tonnes_Region20Guangxi,Demand_Tonnes_Region21Hainan,Demand_Tonnes_Region22Chongqing,Demand_Tonnes_Region23Sichuan,Demand_Tonnes_Region24Guizhou,Demand_Tonnes_Region25Yunnan,Demand_Tonnes_Region26Tibet,Demand_Tonnes_Region27Shaanxi,Demand_Tonnes_Region28Gansu,Demand_Tonnes_Region29Qinghai,Demand_Tonnes_Region30Ningxia,Demand_Tonnes_Region31Xinjiang
142,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
143,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
144,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
145,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
146,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
147,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
148,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
149,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
150,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
151,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
152,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
153,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
154,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
155,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
156,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
157,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
158,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
159,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
160,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
161,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
162,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
163,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
164,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
165,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
166,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
167,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
168,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
169,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
170,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
171,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
172,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
173,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
174,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
175,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
176,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
177,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
178,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
179,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
180,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
181,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
182,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
183,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
184,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
185,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
186,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
187,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
188,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
189,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
190,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
191,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
192,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
193,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
194,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
195,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
196,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
197,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
198,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
199,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
200,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
201,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
202,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
203,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
204,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
205,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
206,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
207,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
208,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
209,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
210,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
211,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
212,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
213,15247.34018,228.2648402,6253.207763,8167.16895,4769.531963,16268.92694,11415.5137,6782.442922,1764.189498,11564.60046,2225.502283,10982.81963,11191.03881,9399.760274,4330,16402.7968,9615.125571,2332.237443,4373.789954,1907.865297,1360.924658,6625.490868,14805.53653,504.1666667,5327.648402,14131.74658,552.4771689,5487.93379,1366.015982,10611.66667,14529.52055
