time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
21,0.041657971,0.02527971,0.295885507,0,0.03735942,0.103773913,0.056994098,0.187383136,0.03461401,0.039854428,0.108274879,0.061723671,0.295257971,0.01193752,0.000947294,0,0.006411957,0.014180797,0.033742792,0.006542882,0.032684176,0.002178551,0.005456293,0.030698551,0.032829112,0.014574638,0.006028986,0.008476477,0.003731401,0,0.00127142,0.000253623,0.110806625,0.00121939,0.009921095,0.055233333,0.230995652,0.049965217,0.206540373,0.268038406,0.027506949,0.02730301,0.006207536,0.090613439,0.051001242,0,0.451895652,0.014736232,0.045153623,0.314241063,0,0.003043478,0.002589105,0.143262112,0.47685639,0.313016039,0.003043478,0.314455072,0.136407293,0.073238534,0.000258235,0.000541063,0.008223188,0.003310725
22,0.04226087,0.015308696,0.250292754,0,0.054408696,0.068828986,0.088868937,0.194655863,0.038613043,0.041572303,0.143232126,0.061184541,0.243744928,0.006022544,0.005679621,0,0.005288043,0.010437319,0.032555912,0.010819608,0.050242413,0.011834976,0.015938978,0.029281573,0.038966226,0.023613768,0.002130435,0.006068227,0.000508213,0.001526867,0.001634628,0.017924638,0.147166874,0.005047076,0.014672303,0.09374058,0.243351691,0.061368116,0.272571843,0.260305797,0.030441323,0.023797547,0,0.042049539,0.023122567,0,0.538063768,0.025066667,0.024684058,0.377889855,0,0,0.001243578,0.105264596,0.482267721,0.298078454,0,0.266681159,0.108294343,0.079388917,0.003773913,0.007508019,0.005777226,0.011301449
23,0.007202899,0.002485507,0.199172464,0,0.166591304,0.112892754,0.132461463,0.179104611,0.061731884,0.034307246,0.163094686,0.074452174,0.241344928,0.014111433,0.025541911,0,0.017051812,0.013277174,0.032453089,0.006509122,0.070074534,0.039284251,0.032724638,0.022589441,0.011327032,0.018937681,0.003855072,0.007123523,0.000430391,0.006395392,0.001926493,0.016614493,0.153778054,0.010637081,0.010376167,0.108928986,0.23470628,0.083431884,0.290663768,0.224686957,0.046625344,0.042676923,0.006868986,0.047669038,0.011345342,0,0.361947826,0.025449275,0.015118841,0.40281256,0.000689855,0,0.000202899,0.095063354,0.402394554,0.315267633,0.00284058,0.165283092,0.068706124,0.072402387,0.019620553,0.036992077,0.026693789,0.046642319
24,0.009855072,0.003397101,0.215875362,0,0.189811594,0.108684058,0.177488528,0.215919631,0.081503865,0.029664412,0.204214251,0.037514976,0.232344928,0.020892754,0.041617155,0,0.032668478,0.009017754,0.041895042,0.014938619,0.0846811,0.056810435,0.04706087,0.018256315,0.00951695,0.010867391,0.038530435,0.00640981,0.000863944,0.010774731,0.003473237,0.018807246,0.156799172,0.006362019,0.018635105,0.221737681,0.314084541,0.160434783,0.329322981,0.237942029,0.038862282,0.037443924,0.01418087,0.040892754,0.022240994,0,0.225744928,0.043710145,0.025831884,0.500897585,0,0,0,0.132767702,0.419992446,0.356816618,0,0.173451208,0.093010005,0.082473316,0.018749934,0.050198647,0.014064182,0.049294493
25,0.008707246,0,0.202152174,0,0.159411594,0.128104348,0.202382329,0.234556522,0.079761836,0.033312721,0.238468357,0.027026087,0.209321739,0.026733977,0.060078438,0.001555556,0.047386957,0.01361558,0.050044851,0.036825916,0.103293227,0.066619903,0.046835088,0.021367702,0.020128922,0.00377971,0.089617391,0.007015608,0.005481072,0.011952731,0.005897353,0.018307246,0.155385507,0.006605697,0.0318219,0.261968116,0.378165217,0.228144928,0.360166874,0.205982609,0.049358751,0.038533333,0.024144348,0.033080632,0.027291511,0,0.185797101,0.038898551,0.014353623,0.558898068,0,0,0.000125937,0.184563975,0.432705138,0.353662609,0,0.164914976,0.102117812,0.02720682,0.009935178,0.050750145,0.012062319,0.040442899
26,0.013489855,0.002688406,0.168552174,0,0.13826087,0.152649275,0.201917514,0.195972069,0.056461836,0.051304992,0.237742029,0.047543961,0.163049275,0.032583253,0.073624608,0.03276715,0.047817754,0.017931159,0.060572693,0.057719182,0.107026324,0.06958628,0.050672464,0.027380745,0.016493006,0.016682609,0.084257971,0.009006912,0.012639789,0.012595318,0.009217237,0.043410145,0.161686128,0.008373413,0.046935749,0.248886957,0.389862319,0.2,0.367287785,0.16492971,0.048364177,0.052453066,0.034073623,0.024561792,0.01690559,0,0.113594203,0,0.080307246,0.563131401,0.001136232,0,2.80E-05,0.230078675,0.420080281,0.341057778,0,0.13721256,0.049738195,0.010514578,0.017865086,0.059129275,0.010077226,0.047458551
27,0.033553623,0.01937971,0.128807246,0,0.12242029,0.150956522,0.200698725,0.160072464,0.042058937,0.0519562,0.228221014,0.107565217,0.131234783,0.036819968,0.079064064,0.094454106,0.041027174,0.022325362,0.064624256,0.066841432,0.101776161,0.065094106,0.044930282,0.025267495,0.018770132,0.028283333,0.026185507,0.017633668,0.016915766,0.015187663,0.013040773,0.023549275,0.169518012,0.004625087,0.048232045,0.300078261,0.345216908,0.180724638,0.428254244,0.131602174,0.049625715,0.084704125,0.05514029,0.034701713,0.022296066,0.007507246,0.080881159,0.117101449,0.174637681,0.511663768,0.000365217,0,0.00101969,0.238115942,0.362904348,0.280088889,0,0.117009662,0.016602338,0.014464791,0.017370224,0.058185894,0.01054824,0.037343768
28,0.042768116,0.019350725,0.107175362,0,0.089266667,0.10657971,0.178717863,0.13355942,0.034910628,0.084238325,0.20836401,0.087986473,0.089643478,0.052390982,0.083725407,0.09626087,0.038428623,0.02381087,0.073904805,0.069518159,0.095989352,0.055056232,0.034129672,0.020813043,0.021830876,0.015492754,0.001014493,0.019646377,0.014457268,0.022549238,0.014055034,0.021255072,0.163744099,0.005052474,0.05000789,0.310665217,0.299262802,0.206086957,0.400966046,0.109296377,0.050317354,0.083413155,0.039876522,0.038751515,0.038343685,0.012057971,0.061368116,0.250944928,0.098863768,0.461422222,0.009191884,0,0.000922539,0.211518841,0.323663241,0.223731787,0,0.105068599,0.007740252,0.034694288,0.012282477,0.055436135,0.013342236,0.034355942
29,0.031246377,0.018805797,0.10484058,0,0.075078261,0.114295652,0.157969478,0.117477997,0.032975845,0.114945572,0.193652657,0.063694686,0.069272464,0.069817391,0.085430228,0.076195169,0.040052174,0.026087681,0.08122685,0.055838534,0.097896599,0.04742087,0.033032494,0.012733333,0.025771645,0.01889058,0,0.018470234,0.010576899,0.025377926,0.013176348,0.038718841,0.123930435,0.007936232,0.044206602,0.280411594,0.276311594,0.187826087,0.357250518,0.118794928,0.048109253,0.053751171,0.041312464,0.045939394,0.057710145,0.009942029,0.06595942,0.082730435,0.0312,0.4253,0.026249275,0,0.004497751,0.197671222,0.326378393,0.206745121,0,0.092323671,0.002584759,0.039394373,0.006281423,0.0579857,0.009108075,0.037481159
30,0.039869565,0.01442029,0.092337681,0.00973913,0.050927536,0.075142029,0.146346639,0.094726482,0.041499517,0.122746538,0.177344928,0.069142029,0.0502,0.076627697,0.086765572,0.070166184,0.046224275,0.043892029,0.076191609,0.050020119,0.104050636,0.042813913,0.03290923,0.009084058,0.027836925,0.032946377,0,0.018594203,0.007379007,0.027600892,0.013627826,0.054178261,0.108542443,0.00991984,0.042622705,0.248671014,0.259764251,0.160434783,0.296265424,0.106499275,0.05050955,0.054123523,0.022868986,0.047486166,0.086357764,0.026597101,0.051889855,0.02697971,0.010910145,0.396310628,0.009913043,0.002164251,0.006258271,0.18050352,0.331711375,0.216890435,0.014063768,0.074783575,0.000621786,0.040444331,0.004068511,0.071576039,0.00824058,0.037007536
31,0.037426087,0.012031884,0.077766667,0.006898551,0.023918841,0.068828986,0.134844561,0.070333333,0.0529343,0.095205153,0.157021014,0.078156522,0.045997101,0.061560709,0.075219521,0.064597101,0.044343841,0.043038768,0.0569373,0.043054731,0.109579414,0.038875749,0.039347063,0.013256108,0.030662508,0.027018116,0.004869565,0.014391304,0.005093193,0.029934894,0.014317681,0.036175362,0.103822774,0.009792304,0.034247343,0.198495652,0.254423188,0.113594203,0.27176646,0.081744928,0.049851208,0.053660647,0.012190725,0.046295125,0.10720911,0.044191304,0.033605797,0,0,0.343928502,0.003872464,6.76E-05,0.002244278,0.171951967,0.330015635,0.209724058,0.055744928,0.057374879,0.000314165,0.043195567,0.004212912,0.081431111,0.016159834,0.031591884
32,0.02402029,0.003921739,0.066031884,0.006289855,0.041591304,0.050446377,0.122622804,0.0505639,0.053028502,0.097841546,0.150581159,0.063816425,0.035515942,0.042106602,0.064501745,0.06338744,0.040736957,0.029200725,0.040104043,0.031466837,0.098571783,0.039178551,0.047541114,0.017579917,0.031925394,0.027571739,0.021373913,0.011684727,0.006225033,0.031591973,0.016281816,0.019098551,0.082789234,0.013447876,0.028569726,0.134801449,0.232910628,0.089043478,0.232093582,0.062676812,0.050858417,0.042250167,0.017933333,0.04476996,0.143289027,0.089043478,0.00426087,0,0.005275362,0.281774396,0,0,4.20E-05,0.161108903,0.340385595,0.214990531,0.107507246,0.049215459,0.000654511,0.066094118,0.002749934,0.070348986,0.012513251,0.026611594
33,0.018246377,0.001876812,0.054250725,0.002434783,0.084834783,0.081455072,0.109585263,0.044140184,0.052047826,0.096100483,0.13286715,0.088730435,0.029623188,0.032135266,0.060458444,0.065857005,0.041650362,0.020688768,0.031080397,0.018902302,0.083106773,0.046267246,0.056333181,0.018456108,0.036024449,0.039142029,0.021855072,0.006360535,0.006317435,0.030085173,0.017018589,0.017969565,0.05613913,0.00965957,0.021628019,0.117227536,0.194716425,0.067107246,0.207538716,0.050811594,0.056654181,0.029981271,0.010322319,0.047099868,0.182195031,0.110788406,0,0,0.04755942,0.241042029,0,0,0,0.151831056,0.341906719,0.221696618,0.188431884,0.039399034,0.001517345,0.099891901,0.003327009,0.052542609,0.010943271,0.01304
34,0.004057971,0.000253623,0.057027536,0,0.085536232,0.109385507,0.096679588,0.045766798,0.042812077,0.076186795,0.113718357,0.08269372,0.016336232,0.023527536,0.052251405,0.044423188,0.034678261,0.011084783,0.033273532,0.015526854,0.070044839,0.050194783,0.060366743,0.020895445,0.036532325,0.03523913,0.011385507,0.005049944,0.006218182,0.023776886,0.015920386,0.028088406,0.035031056,0.011967016,0.015521256,0.07875942,0.15630628,0.035530435,0.201915114,0.04970942,0.070467187,0.027857748,0.002732174,0.05350303,0.226058799,0.141646377,0,0,0.071124638,0.197492271,0.002411594,0,0.000349825,0.147942029,0.338850242,0.217809855,0.225744928,0.034888889,0.006260683,0.142250639,0.003174177,0.033384348,0.008786128,0.005764638
35,0.006985507,0.000811594,0.147563768,0.018944928,0.045634783,0.056202899,0.137176183,0.08262556,0.029597585,0.080470853,0.09696256,0.079671498,0.010973913,0.016014171,0.045211713,0.031555556,0.024751812,0.051626087,0.057561861,0.044718329,0.03614682,0.031200193,0.032430206,0.043982402,0.057646125,0.038592029,0.025657971,0.008259086,0.010075889,0.023682795,0.015507633,0.037878261,0.061785507,0.01092094,0.028073269,0.059472464,0.1902657,0.028127536,0.260090683,0.119786232,0.109152285,0.042364326,0.012382609,0.059739657,0.184737888,0.1408,0,0,0.111489855,0.248566667,0.005404058,0.001217391,0.001388706,0.186028986,0.240633992,0.167554783,0.207898551,0.101854106,0.013748481,0.187271611,0.028355204,0.004494686,0.00700207,0.000568116
36,0.011576812,0.001268116,0.170873913,0.00426087,0.027101449,0.035530435,0.126769338,0.083644269,0.021599517,0.060204831,0.115185024,0.050287923,0.035771014,0.00618132,0.026006034,0.014730435,0.008367754,0.026409058,0.050492449,0.036086445,0.025765986,0.009964638,0.015055072,0.03790559,0.042513674,0.025837681,0.031831884,0.003387514,0.00620325,0.0057534,0.004626087,0.039007246,0.058886128,0.006104348,0.030592432,0.066249275,0.232452657,0.036973913,0.260135818,0.173837681,0.138031067,0.03506845,0.002497391,0.066917523,0.242658385,0.148417391,0,0,0.114295652,0.280592754,0.004098551,0,0.001525237,0.166657557,0.196523496,0.12533372,0.158162319,0.120642512,0.017684899,0.214974254,0.018733597,0,0.025328778,0.011325217
37,0.013107246,0.000152174,0.18102029,0.003855072,0.003144928,0.011292754,0.120505605,0.09048722,0.033776812,0.043833816,0.110108696,0.030571981,0.049243478,0.004177456,0.019282343,0.011041546,0.00561413,0.031064855,0.049236003,0.031413811,0.026813724,0.008616812,0.013601526,0.02741118,0.021589414,0.018931884,0.025223188,0.001762542,0.007766008,0.005924192,0.001912502,0.036763768,0.063870807,0.006736832,0.036216103,0.060121739,0.278610145,0.030718841,0.248632712,0.207953623,0.152323003,0.053340914,0.009447536,0.063962582,0.295819876,0.155188406,0,0.004057971,0.091147826,0.29367343,0.000284058,0,0,0.147367288,0.196739745,0.08006686,0.125565217,0.119859903,0.019508929,0.211996931,0.003956785,0,0.038158799,0.012565797
38,0.003449275,0,0.182534783,0.005884058,0,0.014353623,0.090671556,0.080144928,0.026159903,0.030516586,0.101263043,0.024216425,0.084037681,0.002244767,0.013161195,0.002908213,0.004107971,0.031725,0.047190542,0.023676726,0.018526708,0.00363343,0.005497178,0.01289441,0.005264146,0.020982609,0.013489855,0.000929097,0.010909442,0.006054849,0.002759961,0.024110145,0.037060041,0.007698151,0.01699372,0.050794203,0.311835266,0.029756522,0.21677971,0.215301449,0.128374285,0.049689186,0.020446377,0.048677207,0.320883644,0.128104348,0,0.007101449,0.09746087,0.306516425,0.000527536,0,2.80E-05,0.181267081,0.146280193,0.036932174,0.172689855,0.140773913,0.01723684,0.201543393,0.027911462,0,0.041542857,0.000466667
39,0,0,0.188605797,0.003043478,0,0.016266667,0.068379955,0.070156258,0.021589372,0.018043156,0.09918744,0.018585507,0.103423188,0.000586151,0.00723916,0.001014493,0.002801812,0.023196377,0.040450343,0.015157545,0.011706241,0.001187826,0.001025172,0.004311594,0.001068935,0.007687681,0,0.000312152,0.007408696,0.004240951,0.001942106,0.011576812,0.018679917,0.007349125,0.007790982,0.037872464,0.280119807,0.018944928,0.182208282,0.199546377,0.110455147,0.050841026,0.021697971,0.030152042,0.288193375,0.067681159,0,0.009536232,0.080881159,0.279423188,0,0,0.000111944,0.185055901,0.089918138,0.017226667,0.155188406,0.152321739,0.010771201,0.238475362,0.020376285,0,0.030036646,0
40,0,0,0.201295652,0.008115942,0.001826087,0.012823188,0.056039113,0.059176548,0.028600483,0.013992271,0.092533816,0.018170048,0.098162319,0.002158132,0.00351328,0.000338164,0.002078261,0.025277174,0.036515942,0.010432566,0.012991186,0.008404444,0.00296598,0.00183147,0.000259735,0.001746377,0,0.00022631,0.005062451,0.000754366,0.00096742,0.002333333,0.014062112,0.014463568,0.004718841,0.025315942,0.243267633,0.009536232,0.151314286,0.198403623,0.09117042,0.052554738,0.020086377,0.015935441,0.266471636,0.044672464,0.007710145,0.036973913,0.076863768,0.264379227,0,0,0,0.155193375,0.054631533,0.014234589,0.160344928,0.143501449,0.007060309,0.233628645,0.022124901,0,0.040539959,0
41,0.001217391,0,0.212869565,0.005072464,0.019289855,0.018944928,0.047632268,0.058275889,0.036988406,0.01409211,0.07888285,0.019057005,0.099536232,0.00251723,0.003192192,0,0.000710145,0.023906884,0.038612967,0.011667349,0.015390358,0.014948213,0.009003204,0.001446998,4.41E-06,0.000913043,0,0.000148272,0.004872727,7.28E-05,0.000991382,0,0.032985507,0.008989105,0.002273752,0.022056522,0.218335749,0.008318841,0.122399586,0.171528261,0.08004608,0.053147826,0.018048116,0.013603689,0.221984679,0.044672464,0.026597101,0.060794203,0.064237681,0.25813285,0,0.027810628,0,0.102771843,0.04087747,0.020110918,0.144185507,0.141965217,0.006921552,0.199801194,0.011400264,0.014712657,0.016093168,0.022334493
42,0,0,0.260097101,0.002434783,0.041304348,0.020857971,0.046573983,0.069654018,0.04842657,0.017903382,0.077616667,0.02862029,0.118863768,0.005386795,0.005675836,0,0.001360507,0.012358333,0.04368238,0.007931117,0.020113339,0.021257778,0.016641953,0.002327329,0.000233774,0.001842029,0,0,0.007316118,0,0.001030802,0.00076087,0.079804555,0.018637081,0.003507407,0.029107246,0.210602899,0.010144928,0.108401656,0.203756522,0.076894537,0.055872018,0.015666087,0.013754941,0.190155694,0.045153623,0.070550725,0.044191304,0.060794203,0.2626657,0,0.02581256,0,0.144325466,0.043675889,0.030081932,0.10657971,0.173199034,0.00706087,0.221182268,0,0.010520193,0.001208903,0.028837101
43,0,0.00065942,0.298697101,0.009942029,0.070263768,0.02124058,0.052405029,0.092711199,0.064054589,0.028544928,0.098313285,0.053642512,0.13693913,0.003919163,0.007418634,0,0.000798913,0.003935145,0.054918688,0.005714749,0.026663117,0.025871304,0.020288635,0.005066874,0.000526276,0.00402029,0,2.34E-05,0.012681774,0,0.001495188,0.000913043,0.077013665,0.01968096,0.009646699,0.037265217,0.174982609,0.012057971,0.106962733,0.279625362,0.079626756,0.075152731,0.024392464,0.011826614,0.166150725,0.042266667,0.095356522,0.045634783,0.072272464,0.283883575,0,0.007972947,0.000342829,0.121421946,0.057939043,0.047646377,0.097110145,0.229091787,0.005633474,0.283148167,0.00027668,0.012770242,0.003781366,0.009773333
44,0,0.001217391,0.31452029,0,0.124649275,0.329971014,0.063309656,0.143151779,0.081024155,0.047551691,0.136521498,0.079988406,0.150110145,0.011042512,0.011893878,0,0.000355072,0.002210145,0.0496,0.00820341,0.028636616,0.030666473,0.024439359,0.009024224,0.00331632,0.007903623,0.002333333,0.002169008,0.020972683,0,0.002834242,0.006744928,0.066732919,0.012184908,0.008559742,0.043197101,0.242265217,0.009130435,0.114149896,0.261797101,0.08935786,0.104969454,0.029081159,0.016113043,0.162434369,0.099565217,0.105878261,0.037455072,0.08764058,0.322879227,0,0.051945894,0.008749425,0.075179296,0.082696706,0.070398841,0.091594203,0.293626087,0.0056,0.405150895,0.005683267,0.006333913,0,0.031921159
45,0,0.000304348,0.346246377,0,0.099565217,0.193913043,0.0750608,0.227747826,0.074736715,0.063811916,0.191488164,0.09385314,0.190869565,0.017603543,0.022849689,0,0.005568478,0.002105435,0.058111976,0.013243819,0.0399916,0.033190145,0.029990847,0.011163561,0.009931065,0.015186957,0.00755942,0.007459755,0.026008081,0.003971906,0.008571208,0.011769565,0.067389648,0.007533033,0.005401127,0.059705797,0.25002029,0.007507246,0.141821532,0.220093478,0.095939502,0.131932664,0.027091014,0.028211594,0.184178882,0.201014493,0.105878261,0.030237681,0.103773913,0.391752174,0,0.088556522,0.01322079,0.070003313,0.122777514,0.102998261,0.112069565,0.361377778,0.020151473,0.468394203,0.003448748,0.029155169,0,0.005561739
46,0,0.00065942,0.348226087,0,0.073898551,0.134875362,0.0816,0.278182872,0.067222705,0.064022544,0.232313043,0.075667633,0.179286957,0.0398438,0.049206507,0.002434783,0.039212319,0.011305797,0.048326773,0.0298,0.055831766,0.046904348,0.037923112,0.015987371,0.013047511,0.019350725,0,0.008639242,0.022336232,0.007411074,0.010563787,0.026263768,0.05701118,0.003143028,0.014750725,0.152726087,0.201844444,0.056776812,0.181811594,0.206271014,0.105656187,0.115818952,0.052256232,0.051394466,0.220392547,0.255744928,0.096057971,0,0.12217971,0.377877778,0.012132174,0.044125604,0.030291454,0.055711801,0.174795081,0.149222029,0.161449275,0.376931401,0.060806732,0.467698551,0.002859025,0.024812367,0,0.009535652
47,0.012095652,0.002028986,0.277426087,0,0.05342029,0.074568116,0.089302951,0.322426614,0.060297101,0.043124638,0.298623188,0.036081159,0.163037681,0.056794203,0.074921384,0.015690821,0.04189058,0.023590217,0.063436766,0.04972208,0.091858858,0.088498164,0.051196644,0.026618427,0.015836673,0.042299275,0.051689855,0.009102787,0.021525867,0.007835749,0.012386473,0.053857971,0.061537888,0.006525737,0.026275523,0.561682609,0.211677295,0.39053913,0.270028157,0.192088406,0.078005351,0.082776366,0.057553043,0.047484321,0.19725176,0.271536232,0.053333333,0.007507246,0.341298551,0.39885942,0.033269565,0.007205797,0.017930235,0.079014493,0.221177514,0.217041932,0.154342029,0.292284058,0.061953062,0.347935209,0.024222398,0.002253913,0.001965217,0.004088696
48,0.038046377,0.014481159,0.234968116,0,0.075142029,0.085536232,0.107644701,0.334999736,0.09566087,0.042952013,0.304196618,0.045667633,0.198985507,0.090162963,0.117650399,0.057972947,0.073405797,0.026219203,0.066739893,0.048109292,0.135670393,0.134942802,0.078474752,0.054963147,0.040273346,0.06997971,0.08764058,0.023748495,0.027618445,0.015831438,0.012793121,0.041517391,0.068576398,0.006287856,0.028701288,0.683649275,0.251376812,0.759385507,0.339107246,0.175741304,0.065406912,0.060324638,0.063683478,0.091104875,0.261598758,0.314666667,0.021623188,0.036973913,0.60786087,0.419012077,0.022323478,0.002705314,0.017803298,0.132761077,0.345058937,0.312999807,0.175144928,0.258626087,0.123667321,0.390900938,0.019955731,0.000486957,0.003206832,0.004034203
49,0.033553623,0.013333333,0.201607246,0,0.081805797,0.115698551,0.121272708,0.286534387,0.109292271,0.029067955,0.270529952,0.118001932,0.215643478,0.093219324,0.127347412,0.074048309,0.082075362,0.021748913,0.076628223,0.055441773,0.162539367,0.143834976,0.097590847,0.066534369,0.059575551,0.077255797,0.074568116,0.032213378,0.028836012,0.035058194,0.015201932,0.040155072,0.102123395,0.005257371,0.031119646,0.465944928,0.266677295,0.422771014,0.376842236,0.148335507,0.032267559,0.057702564,0.06581971,0.155293281,0.303504348,0.347652174,0,0.03986087,0.426411594,0.388402415,0.024211014,0,0.011975212,0.15125383,0.446092227,0.357788986,0.185797101,0.214641546,0.20166115,0.437533845,0.011035046,0.001826087,0.000557971,0.002889275
50,0.022095652,0.009617391,0.154746377,0,0.072846377,0.125565217,0.134963925,0.226863241,0.106515942,0.027152335,0.231208454,0.125414493,0.200878261,0.085830274,0.117639278,0.057806763,0.061136594,0.015822101,0.080912586,0.058229156,0.185562023,0.144469758,0.112065599,0.070104555,0.063525772,0.069486232,0.04982029,0.035742252,0.033810628,0.060676329,0.021772831,0.039817391,0.108613665,0.005890655,0.02974686,0.203213043,0.240935749,0.121333333,0.335520911,0.110576087,0.023634485,0.055488963,0.066841739,0.228220817,0.333604555,0.363536232,0,0.059646377,0.189855072,0.357296618,0.013125797,0.004912077,0.002626287,0.15182029,0.515116557,0.370564251,0.197463768,0.164958454,0.273176999,0.51066087,0.024622398,0.003202319,5.80E-05,0.005317681
51,0.003144928,0,0.114598551,0,0.049724638,0.099565217,0.142088353,0.167678788,0.093206763,0.03185314,0.186498792,0.079248309,0.179202899,0.0972,0.101149837,0.061891787,0.06201413,0.015321014,0.07310267,0.051718159,0.186114759,0.135643092,0.108594355,0.067098137,0.051903844,0.054308696,0.032831884,0.032423188,0.045867896,0.07364935,0.025018976,0.039537681,0.107690269,0.00426047,0.026870048,0.127949275,0.197338647,0.045634783,0.281938302,0.0803,0.018585656,0.046942698,0.050958841,0.28169249,0.323039752,0.339710145,0,0.091147826,0.023153623,0.304936232,0.000202899,0.008100483,0.000755622,0.179674534,0.565320685,0.354032464,0.18173913,0.125966184,0.320342403,0.493002899,0.041376548,0.01042087,0.001785093,0.01376058
52,0.001217391,0,0.102595652,0,0.059776812,0.063089855,0.127023153,0.12795863,0.055609662,0.047743639,0.145917391,0.037397101,0.129373913,0.107812882,0.08773357,0.075058937,0.06848587,0.022581884,0.07682624,0.058670929,0.174302632,0.136250821,0.107151487,0.060112836,0.045226591,0.042158696,0.020652174,0.032394426,0.052912253,0.05514738,0.024569121,0.057192754,0.090144099,0.00398041,0.026436715,0.057476812,0.189461353,0.008115942,0.249859627,0.069744928,0.025233148,0.046090524,0.058426667,0.310846904,0.326988406,0.311884058,0,0.114295652,0,0.263191787,0,0.004274396,0.002044978,0.21331677,0.589175055,0.314978937,0.177173913,0.097398068,0.334222347,0.451433248,0.054547563,0.024068406,0.007882195,0.018243478
53,0.005263768,0,0.100773913,0,0.05737971,0.043228986,0.11428322,0.101500132,0.039914976,0.059174879,0.114997101,0.029368116,0.100411594,0.106227697,0.079770009,0.085026087,0.063606522,0.030156884,0.075206407,0.062546292,0.160143981,0.147357295,0.100991304,0.053389855,0.041037681,0.043852174,0.016562319,0.02585039,0.040360299,0.029726942,0.018716599,0.057984058,0.071068323,0.004073963,0.028453784,0.044065217,0.165809179,0.001217391,0.214318427,0.073132609,0.031409736,0.042637235,0.050969855,0.33386693,0.308960663,0.303536232,0,0.083431884,0,0.219230918,0.000649275,0.004057971,0.001872464,0.226568944,0.615576285,0.284155362,0.174130435,0.080918841,0.329908929,0.416894118,0.030637681,0.038912464,0.008484679,0.021030145
54,0.007202899,0.002434783,0.088765217,0,0.049689855,0.027744928,0.10644952,0.08132859,0.03576087,0.059618035,0.092918357,0.036332367,0.086063768,0.104115942,0.068215321,0.048409662,0.049798188,0.026883696,0.059770252,0.055049957,0.143936469,0.16148715,0.104,0.046938716,0.03577845,0.042925362,0.008898551,0.016788406,0.038371014,0.020828242,0.015104077,0.049901449,0.062269151,0.002403598,0.025596296,0.044302899,0.156492271,0,0.204006625,0.075718841,0.032784095,0.048092754,0.043033623,0.339542556,0.289880745,0.293797101,0,0.082730435,0,0.200165217,0.000527536,0.006357488,0.00176092,0.21956853,0.618384541,0.276044058,0.177173913,0.073044444,0.3157741,0.397344587,0.016249802,0.041102222,0.006772878,0.014048116
