MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,ME_solar_pv,MA_onshore_wind
0.2278,0.172671884,0.3285,0.476262391,0.263954587,0.333714667
0.3812,0.051805969,0.4663,0.364937067,0.397415186,0.194210235
0.5423,0.036903031,0.5564,0.050913945,0.541759969,0.037991834
0.5978,0.026239254,0.622,0.459812164,0.573811845,0.225799927
0.6228,0.01181122,0.6377,0.493829727,0.608178102,0.223770231
0.6322,0.190033689,0.6379,0.625113428,0.606007808,0.383892689
0.569,0.529028535,0.5803,0.719941199,0.523933886,0.622378925
0.4645,0.826584518,0.4878,0.830204546,0.456574655,0.793049353
0.3287,0.861350298,0.3666,0.750364959,0.325632493,0.780149268
0.1604,0.827531636,0.2138,0.714815617,0.187244843,0.749426596
0.0747,0.568184793,0.1071,0.676634371,0.100042690,0.614762851
0.0929,0.277791977,0.1388,0.705001056,0.122371559,0.479831724
0.0,0.586958945,0.0,0.646551192,0.000000000,0.582669073
0.0,0.798252046,0.0,0.571797848,0.000000000,0.644124524
0.0,0.876728177,0.0,0.565706253,0.000000000,0.685202647
0.0,0.558286965,0.0,0.663451672,0.000000000,0.557319657
0.0,0.458582252,0.0,0.711805582,0.000000000,0.578476527
0.0,0.475991964,0.0,0.717718244,0.000000000,0.558647368
0.0,0.68334502,0.0,0.647512496,0.000000000,0.632109724
0.0,0.839030862,0.0,0.639725983,0.000000000,0.706432762
0.0,0.835533857,0.0,0.619809151,0.000000000,0.698587877
0.1443,0.920808613,0.1423,0.502784193,0.125313875,0.686046015
0.0982,0.772970855,0.1288,0.385512352,0.080507741,0.531174096
0.2283,0.327633321,0.2595,0.257294774,0.226441440,0.279196072
0.3865,0.179378852,0.4111,0.170225352,0.387994779,0.137611881
0.5162,0.521349788,0.525,0.190555483,0.476175999,0.353563951
0.6098,0.634025276,0.6027,0.235677406,0.571515463,0.411910155
0.6572,0.727685094,0.6716,0.234316453,0.633787267,0.459165843
0.6208,0.655138195,0.6504,0.444353729,0.609664143,0.527924308
0.59,0.694265127,0.6406,0.635225534,0.570400114,0.613262685
0.5564,0.392424762,0.5846,0.742416561,0.525406167,0.522238904
0.4649,0.338385493,0.4911,0.704310596,0.451737889,0.497456361
0.328,0.652789056,0.3458,0.551085949,0.324487622,0.573482770
0.1655,0.57474345,0.2061,0.507823825,0.180084969,0.530112590
0.0849,0.370055348,0.095,0.498482466,0.071706306,0.449840905
0.0224,0.291444421,0.0588,0.605923295,0.034180226,0.454596577
0.0,0.414478302,0.0,0.731694579,0.000000000,0.526205954
0.0,0.827148199,0.0,0.665429473,0.000000000,0.693262979
0.0,0.916300356,0.0,0.363048106,0.000000000,0.588759147
0.0,0.881966531,0.0,0.269551873,0.000000000,0.556384780
0.0,0.923477471,0.0,0.298874348,0.000000000,0.597130869
0.0,0.94402045,0.0,0.40108496,0.000000000,0.648087514
0.0,0.983298659,0.0,0.40505147,0.000000000,0.660809666
0.0,0.978707671,0.0,0.491876811,0.000000000,0.702734627
0.0,0.877108097,0.0,0.542218804,0.000000000,0.684410411
0.1508,0.683879137,0.1576,0.470582634,0.139422988,0.556607139
0.0868,0.204530478,0.1266,0.17655316,0.065400057,0.142892458
0.2252,0.013544839,0.2581,0.053572584,0.228174984,0.009471808
0.3843,0.00128691,0.4007,0.041943666,0.385124558,0.000000000
0.4963,0.112565652,0.491,0.098297656,0.470885892,0.103270128
0.5815,0.100983456,0.5893,0.074232459,0.558335409,0.060906805
0.6222,0.084440075,0.6051,0.113935329,0.587106930,0.082273546
0.6205,0.154688537,0.6034,0.090035737,0.578509351,0.108898290
0.592,0.221458226,0.5631,0.13283354,0.540329425,0.161811097
0.4165,0.204176635,0.3841,0.198076934,0.393771261,0.168727435
0.2767,0.097894594,0.3151,0.199090481,0.287856554,0.142178692
0.2584,0.139793471,0.3217,0.265329212,0.284468524,0.196914128
0.1568,0.52677238,0.1621,0.392867118,0.160677809,0.437497406
0.0537,0.307773411,0.0782,0.407925129,0.057810269,0.357935430
0.0702,0.279155374,0.1001,0.320203125,0.073676918,0.288071930
0.0,0.365559608,0.0,0.456091613,0.000000000,0.404648074
0.0,0.502807021,0.0,0.464858532,0.000000000,0.454443656
0.0,0.626967907,0.0,0.427509129,0.000000000,0.492244906
0.0,0.705600381,0.0,0.304222256,0.000000000,0.497734451
0.0,0.788164437,0.0,0.31698513,0.000000000,0.525722785
0.0,0.832224965,0.0,0.466707349,0.000000000,0.596265954
0.0,0.734846413,0.0,0.48304981,0.000000000,0.610600887
0.0,0.590619326,0.0,0.487218082,0.000000000,0.502446858
0.0,0.436024427,0.0,0.404704213,0.000000000,0.423041373
0.1168,0.47070837,0.145,0.382660687,0.124814762,0.394544734
0.091,0.1722188,0.1224,0.208374396,0.114882974,0.159655841
0.2258,0.083201431,0.2575,0.070506454,0.254087433,0.092531014
0.388,0.358199447,0.4072,0.090317294,0.410382688,0.192017740
0.505,0.258043587,0.5021,0.109320909,0.470310905,0.178389921
0.564,0.145203382,0.572,0.168696553,0.559781359,0.185681655
0.5897,0.216392785,0.5861,0.248848855,0.561651187,0.195234365
0.5797,0.052372407,0.566,0.232534766,0.533234897,0.132192219
0.5759,0.241585031,0.5915,0.16820538,0.568507880,0.209058619
0.5229,0.488935351,0.5309,0.250046492,0.509157531,0.381597859
0.4212,0.506256759,0.4564,0.238736227,0.408102942,0.345916202
0.3117,0.352107048,0.3339,0.258300006,0.312589439,0.283093768
0.1674,0.081939735,0.2068,0.229248464,0.161513252,0.127286017
0.0734,0.014518855,0.0833,0.266623139,0.070681261,0.100541287
0.0566,0.005508712,0.1042,0.251803786,0.064302823,0.128637903
0.0,0.108492963,0.0,0.332431704,0.000000000,0.208043498
0.0,0.539468288,0.0,0.40594548,0.000000000,0.453342882
0.0,0.761301816,0.0,0.336297512,0.000000000,0.491311728
0.0,0.77053988,0.0,0.482383013,0.000000000,0.618899824
0.0,0.853730261,0.0,0.567637086,0.000000000,0.686149433
0.0,0.8607921,0.0,0.558970094,0.000000000,0.721574143
0.0,0.904818296,0.0,0.579570055,0.000000000,0.697187786
0.0,0.565592647,0.0,0.541389227,0.000000000,0.539089418
0.0,0.626803935,0.0,0.539302111,0.000000000,0.557240885
0.1441,0.539959848,0.156,0.485926986,0.127080339,0.476147365
0.0922,0.242201939,0.1088,0.243870527,0.107732426,0.231324490
0.2275,0.118469387,0.2604,0.066253163,0.223653854,0.062781979
0.3968,0.100368783,0.4166,0.06194957,0.379571280,0.088219817
0.5262,0.086505473,0.5314,0.157078743,0.532184379,0.102905607
0.6258,0.128976002,0.6253,0.04875068,0.587280348,0.057393136
0.6683,0.149094954,0.6604,0.09152814,0.615352126,0.089264922
0.6589,0.240285978,0.6453,0.156948149,0.627138227,0.215969993
0.6377,0.207831144,0.6279,0.140849531,0.601801760,0.180873345
0.561,0.129709885,0.5698,0.158838287,0.544815923,0.133046313
0.4526,0.057884358,0.4767,0.16310668,0.436466475,0.106635951
0.3257,0.024031591,0.347,0.175824016,0.297902068,0.085079742
0.1711,0.045733269,0.1762,0.078585453,0.161097995,0.041437994
0.0727,0.044309758,0.0552,0.07656993,0.078432244,0.019101223
0.0,0.027911447,0.0,0.199470565,0.000000000,0.108433739
0.0,0.122761264,0.0,0.27295655,0.000000000,0.196431035
0.0,0.274397761,0.0,0.221431777,0.000000000,0.213624878
0.0,0.261478841,0.0,0.326765776,0.000000000,0.272049183
0.0,0.455997854,0.0,0.388038516,0.000000000,0.409161446
0.0,0.762791038,0.0,0.458334982,0.000000000,0.608482380
0.0,0.774410903,0.0,0.52197957,0.000000000,0.635738397
0.0,0.595910549,0.0,0.470977306,0.000000000,0.495483273
0.0,0.598733366,0.0,0.480730295,0.000000000,0.525292361
0.0,0.166959092,0.0,0.449190587,0.000000000,0.315544998
0.0,0.135057524,0.0,0.42495504,0.000000000,0.236019695
0.0269,0.017582571,0.0242,0.290037692,0.017702176,0.115351133
0.1519,0.002247091,0.1591,0.272978425,0.146006421,0.123538504
0.2952,0.005211891,0.3185,0.110674888,0.294469762,0.028938810
0.4336,0.010208551,0.469,0.035665914,0.422549691,0.012446631
0.6431,0.08069557,0.6608,0.059943836,0.604146815,0.076898548
0.5725,0.021356922,0.5721,0.136569738,0.568256182,0.099347659
0.5841,0.103507802,0.5845,0.124261856,0.550045516,0.117556303
0.5682,0.178854465,0.5715,0.121735789,0.550165631,0.151217969
0.5387,0.292314351,0.555,0.143184751,0.529477148,0.228145189
0.448,0.151595533,0.4755,0.187098891,0.437264192,0.196321079
0.3257,0.103266001,0.3598,0.136990011,0.314884647,0.122017720
0.1648,0.288303316,0.2128,0.152241364,0.168031818,0.202014163
0.0701,0.23853752,0.1095,0.14477244,0.107782200,0.194199760
0.0,0.182607532,0.0028,0.188625872,0.022255652,0.168672644
0.0,0.123560347,0.0,0.180078283,0.000000000,0.170950604
0.0,0.31207189,0.0,0.223302037,0.000000000,0.234935583
0.0,0.419083118,0.0,0.219136044,0.000000000,0.320833713
0.0,0.481331021,0.0,0.263704121,0.000000000,0.361437915
0.0,0.492821276,0.0,0.349621147,0.000000000,0.398893271
0.0,0.662463129,0.0,0.289391518,0.000000000,0.467115064
0.0,0.708400905,0.0,0.280486763,0.000000000,0.507775815
0.0,0.772450924,0.0,0.264075249,0.000000000,0.492249905
0.0,0.948050916,0.0,0.369113743,0.000000000,0.616652606
0.1293,0.789685369,0.1483,0.406514585,0.153036883,0.607816389
0.0851,0.268334955,0.1209,0.343498528,0.094312356,0.289807523
0.2233,0.160880968,0.2531,0.354871213,0.230856305,0.239666154
0.3887,0.108486898,0.4034,0.224676311,0.368530345,0.166603458
0.5069,0.430068403,0.5103,0.396257639,0.490009321,0.422220432
0.5897,0.531062961,0.5879,0.465635777,0.577857355,0.450561012
0.5968,0.5456056,0.6018,0.295184284,0.572392817,0.399821787
0.5784,0.414485067,0.5767,0.365677029,0.550005639,0.371876617
0.5602,0.184052348,0.5315,0.330870688,0.510220935,0.252520768
0.4569,0.303635746,0.4724,0.41617465,0.455404204,0.369299604
0.3911,0.298843384,0.4094,0.397769928,0.371257677,0.333053938
0.3015,0.348360151,0.323,0.435939074,0.287695503,0.406875897
0.1686,0.316052973,0.2072,0.374507248,0.174756614,0.302679749
0.0771,0.234347776,0.1078,0.203371882,0.085480561,0.201476007
0.0584,0.173336685,0.1164,0.186623394,0.078603846,0.198977116
0.0,0.243599489,0.0,0.271441758,0.000000000,0.245473375
0.0,0.251311809,0.0,0.369772494,0.000000000,0.313808706
0.0,0.038565498,0.0,0.419040084,0.000000000,0.223026714
0.0,0.126415536,0.0,0.405873895,0.000000000,0.228070425
0.0,0.060989495,0.0,0.379753292,0.000000000,0.219949623
0.0,0.108155176,0.0,0.28668946,0.000000000,0.180420518
0.0,0.224808738,0.0,0.243747875,0.000000000,0.208452496
0.0,0.2039285,0.0,0.224649787,0.000000000,0.221467562
0.0,0.155684158,0.0,0.106051169,0.000000000,0.155296302
0.1516,0.029047702,0.1734,0.069049977,0.171500607,0.067308932
0.0848,0.001756036,0.1214,0.072600737,0.099010298,0.013197218
0.2216,0.0,0.2556,0.022467647,0.238638132,0.011671956
0.3852,0.000349054,0.4092,0.025734708,0.383522224,0.031050446
0.5053,0.038344413,0.5206,0.010768571,0.476779470,0.000000000
0.5913,0.025628798,0.6145,0.019532131,0.571637832,0.009606915
0.5977,0.032570399,0.5897,0.012849174,0.536011855,0.000650505
0.6319,0.032221362,0.6352,0.044721618,0.593344341,0.037618453
0.614,0.02276345,0.6337,0.076382384,0.591331318,0.034692810
0.5582,0.106759861,0.5851,0.067581087,0.572605723,0.072638086
0.4593,0.091493145,0.4851,0.11468032,0.430529381,0.113691521
0.332,0.043252852,0.3765,0.120485827,0.324349398,0.088254206
0.1649,0.029478092,0.2154,0.169971228,0.185832838,0.109168007
0.0539,0.038957693,0.0699,0.173652768,0.034928017,0.102888230
0.0018,0.055607766,0.0001,0.254878104,0.000000000,0.166921979
0.0,0.085910328,0.0,0.384302497,0.000000000,0.272050372
0.0,0.129977047,0.0,0.44468978,0.000000000,0.267997247
0.0,0.213760972,0.0,0.557599604,0.000000000,0.361416137
0.0,0.617086649,0.0,0.633634686,0.000000000,0.601661329
0.0,0.887703776,0.0,0.6805709,0.000000000,0.771174463
0.0,0.977663934,0.0,0.683052301,0.000000000,0.817880949
0.0,0.878150344,0.0,0.669296384,0.000000000,0.762355874
0.0,0.805306673,0.0,0.575817287,0.000000000,0.669508542
0.0,0.781054676,0.0,0.452606678,0.000000000,0.599247002
0.0746,0.81902343,0.1148,0.509432077,0.096467334,0.646950450
0.094,0.193289608,0.1246,0.550223291,0.112172242,0.357849848
0.2183,0.071149834,0.2414,0.359670728,0.228640102,0.205458669
0.3221,0.04140747,0.3138,0.235168681,0.308622706,0.105433446
0.3609,0.023127181,0.376,0.292001039,0.348289284,0.154087845
0.3746,0.018036358,0.442,0.208436012,0.391143353,0.136955900
0.4013,0.151401773,0.5073,0.248032346,0.416755791,0.175273948
0.3806,0.290328741,0.4423,0.4999547,0.389978896,0.364168122
0.377,0.544338703,0.3761,0.369528949,0.353420723,0.434054352
0.3338,0.740216494,0.3463,0.491132915,0.329080505,0.599256869
0.3031,0.514303327,0.275,0.381628722,0.279476056,0.411259435
0.2765,0.51911068,0.2746,0.497562587,0.260022293,0.465742483
0.1654,0.3693524,0.1788,0.499108523,0.166080500,0.412125514
0.0663,0.426572591,0.0714,0.562345445,0.090679012,0.475995995
0.0062,0.200955808,0.0,0.536700666,0.014865885,0.355151206
0.0,0.522128522,0.0,0.687058449,0.000000000,0.564665977
0.0,0.797224879,0.0,0.851549447,0.000000000,0.784077311
0.0,0.777728558,0.0,0.887398005,0.000000000,0.796258006
0.0,0.608555913,0.0,0.855390549,0.000000000,0.709638366
0.0,0.823346257,0.0,0.884312391,0.000000000,0.830415736
0.0,0.879634619,0.0,0.858291745,0.000000000,0.847523320
0.0,0.909070611,0.0,0.842846215,0.000000000,0.846009882
0.0,0.791829824,0.0,0.771972775,0.000000000,0.783780976
0.0,0.855407894,0.0,0.689690709,0.000000000,0.720096692
0.1241,0.79639715,0.1273,0.564794064,0.104480305,0.664678106
0.0868,0.321388602,0.1108,0.44535768,0.093564487,0.354523692
0.2205,0.141590819,0.2493,0.449637204,0.255617546,0.295533127
0.385,0.081581973,0.4029,0.461119175,0.402254568,0.264355640
0.5096,0.026064286,0.5159,0.565716326,0.473228921,0.290664216
0.6007,0.001310702,0.5921,0.698195219,0.566596921,0.314456465
0.631,0.124374069,0.6084,0.793317378,0.584212219,0.448987019
0.6153,0.208482385,0.6164,0.852827907,0.593213280,0.514267665
0.6066,0.154639259,0.6162,0.643935919,0.573385838,0.357879499
0.5631,0.360254169,0.5802,0.899624407,0.551526906,0.604480846
0.4664,0.58193475,0.4874,0.873248577,0.450790141,0.663370341
0.3333,0.673164666,0.3753,0.858890235,0.312125301,0.745822177
0.168,0.457451433,0.2182,0.722201943,0.183027574,0.570331501
0.0733,0.424272448,0.1033,0.598738074,0.093493604,0.477713591
0.0316,0.530714869,0.0648,0.470521897,0.070556244,0.489017640
0.0,0.410839528,0.0,0.658088088,0.000000000,0.521736463
0.0,0.609700978,0.0,0.650129676,0.000000000,0.603642193
0.0,0.642342865,0.0,0.815157771,0.000000000,0.699689813
0.0,0.928763568,0.0,0.884153783,0.000000000,0.845460698
0.0,0.817797184,0.0,0.962591827,0.000000000,0.888413690
0.0,0.888929725,0.0,0.923123181,0.000000000,0.895138723
0.0,0.751034379,0.0,0.831858814,0.000000000,0.754019729
0.0,0.79903245,0.0,0.815626502,0.000000000,0.817830613
0.0,0.876591146,0.0,0.665987194,0.000000000,0.737988168
0.1589,0.707008123,0.1619,0.522662103,0.166529318,0.603839324
0.0943,0.088600382,0.1276,0.338464826,0.110181299,0.202774660
0.2225,0.000809482,0.2324,0.211390138,0.203459991,0.120459494
0.3699,0.000263533,0.3786,0.262747616,0.362622514,0.125905915
0.5086,0.005281799,0.5158,0.481900901,0.456367894,0.209788288
0.5908,0.065957956,0.601,0.67559731,0.563180322,0.374226676
0.6336,0.255372465,0.6416,0.700909555,0.607479022,0.463502367
0.6495,0.270025104,0.6538,0.572559476,0.647870466,0.417477722
0.6516,0.23363024,0.6476,0.520779252,0.641363884,0.365562124
0.5842,0.098080635,0.5803,0.58054179,0.543960799,0.335850085
0.4786,0.004125754,0.4959,0.520184278,0.464010711,0.252996231
0.3446,0.040038742,0.3844,0.626820385,0.337902295,0.318561024
0.1706,0.09455841,0.2211,0.669668615,0.204520196,0.350408511
0.0752,0.215795413,0.108,0.495085895,0.099441266,0.297213179
0.1152,0.537878633,0.1398,0.479402661,0.109033082,0.491432096
0.0,0.265307099,0.0,0.740881264,0.000000000,0.484531458
0.0,0.242676929,0.0,0.854333758,0.000000000,0.489324831
0.0,0.284396559,0.0,0.859905839,0.000000000,0.550928226
0.0,0.700323761,0.0,0.872298837,0.000000000,0.743590343
0.0,0.782878578,0.0,0.89959389,0.000000000,0.832346582
0.0,0.781068265,0.0,0.852646232,0.000000000,0.804814504
0.0,0.864242733,0.0,0.765143156,0.000000000,0.800594321
0.0,0.701699257,0.0,0.644705117,0.000000000,0.660062578
0.0,0.802221179,0.0,0.473367125,0.000000000,0.648450866
0.1589,0.529627025,0.166,0.466383934,0.158687427,0.473746073
0.089,0.139716625,0.1233,0.404371977,0.119700171,0.299172554
0.2251,0.004609409,0.2577,0.179535657,0.221359716,0.084639949
0.3939,0.0,0.4171,0.171064153,0.425119461,0.075215302
0.5244,0.0,0.5388,0.17557855,0.495860116,0.053287106
0.6196,0.0,0.6238,0.180777729,0.588000478,0.068337752
0.6585,0.001204639,0.6613,0.331032664,0.607243075,0.150747357
0.659,0.001477879,0.6531,0.392510831,0.603520260,0.181118419
0.6504,0.010902325,0.6415,0.375513554,0.606670366,0.188307551
0.5857,0.011755455,0.5953,0.381989688,0.551711653,0.204748801
0.4782,0.075571179,0.4992,0.534682751,0.468421500,0.269676228
0.3406,0.101943076,0.3779,0.476915896,0.350252096,0.272749101
0.1721,0.108775333,0.2209,0.437347203,0.178135511,0.285950346
0.0742,0.062693395,0.1052,0.332266152,0.095854208,0.173827083
0.0396,0.116569161,0.0287,0.438831061,0.043972468,0.271906876
0.0,0.092704207,0.0,0.624498606,0.000000000,0.354978274
0.0,0.23583515,0.0,0.663919389,0.000000000,0.471426714
0.0,0.204842225,0.0,0.725468278,0.000000000,0.460462967
0.0,0.245853648,0.0,0.508997321,0.000000000,0.347284776
0.0,0.247653484,0.0,0.48204875,0.000000000,0.323441237
0.0,0.186836675,0.0,0.401856899,0.000000000,0.252332451
0.0,0.092781231,0.0,0.365234554,0.000000000,0.202684555
0.0,0.075210728,0.0,0.38432771,0.000000000,0.205944590
0.0,0.053601258,0.0,0.317716032,0.000000000,0.175619518
0.0857,0.022764446,0.0724,0.26640135,0.093358854,0.170857388
0.0985,0.038315382,0.1164,0.204927266,0.113464107,0.108981545
0.2236,0.0,0.2424,0.059406698,0.191004483,0.058471597
0.3682,1.07e-5,0.3825,0.007268985,0.342512352,0.020012230
0.461,0.0,0.4792,0.001936314,0.457542729,0.012669886
0.5657,0.002635513,0.6047,0.002098743,0.569954331,0.000000000
0.6113,0.027275627,0.635,0.039177664,0.588609741,0.038518062
0.6112,0.021283705,0.6169,0.081791446,0.577713814,0.040142179
0.7148,0.068118349,0.7353,0.103177123,0.697483130,0.052472032
0.5522,0.197984576,0.5818,0.15871644,0.564025752,0.152248649
0.4604,0.220261842,0.4931,0.145702109,0.458723327,0.162357395
0.3336,0.30080384,0.3819,0.131346986,0.342001037,0.211400702
0.1691,0.408814192,0.2235,0.123524368,0.203321337,0.251582281
0.0764,0.199913591,0.1006,0.171917498,0.090370543,0.199225761
0.0422,0.426000834,0.0385,0.286634326,0.052675153,0.315751217
0.0,0.20293051,0.0,0.342288911,0.000000000,0.321231782
0.0,0.50099647,0.0,0.433295488,0.000000000,0.444188623
0.0,0.368808419,0.0,0.521863997,0.000000000,0.427145098
0.0,0.100870162,0.0,0.53487587,0.000000000,0.315080000
0.0,0.072634153,0.0,0.644737303,0.000000000,0.364723278
0.0,0.136515558,0.0,0.700178027,0.000000000,0.411786817
0.0,0.269426137,0.0,0.788835526,0.000000000,0.498794513
0.0,0.312267452,0.0,0.732494175,0.000000000,0.509915197
0.0,0.205833882,0.0,0.649236441,0.000000000,0.395073140
0.1104,0.284998775,0.0658,0.661727667,0.095986526,0.473543220
0.0878,0.183165148,0.1202,0.491339147,0.100468967,0.319680528
0.2191,0.050369695,0.254,0.248544365,0.215291876,0.146141037
0.3857,0.000220031,0.4076,0.114520662,0.387623292,0.080899258
0.5104,0.00628757,0.5215,0.254401684,0.478695476,0.074680521
0.6019,0.010242932,0.6039,0.260031074,0.584939355,0.125146084
0.6436,0.013313625,0.6412,0.309670746,0.598698363,0.129309654
0.6155,0.021124285,0.6345,0.389329493,0.577521143,0.176333613
0.7403,0.040823564,0.7585,0.459581256,0.703328960,0.236824133
0.5629,0.06583266,0.5834,0.441820174,0.548363203,0.250361740
0.4731,0.141652644,0.4988,0.41475147,0.448649928,0.278353106
0.3398,0.176141694,0.3796,0.348683596,0.344896837,0.251108510
0.1685,0.22296156,0.2249,0.363346934,0.190052719,0.274891602
0.073,0.267490387,0.1097,0.271154702,0.084963806,0.296923173
0.0515,0.326519668,0.0755,0.224437058,0.019909847,0.274086685
0.0,0.443631709,0.0,0.34814924,0.000000000,0.382415897
0.0,0.558796465,0.0,0.396882057,0.000000000,0.480124856
0.0,0.5950284,0.0,0.45529601,0.000000000,0.488162969
0.0,0.763088822,0.0,0.430940121,0.000000000,0.575782091
0.0,0.774059713,0.0,0.450038642,0.000000000,0.609703359
0.0,0.866425455,0.0,0.438241184,0.000000000,0.609000681
0.0,0.956704021,0.0,0.42793709,0.000000000,0.699053481
0.0,0.835111439,0.0,0.48630777,0.000000000,0.591538353
0.0,0.499104619,0.0,0.566731036,0.000000000,0.520840900
0.1349,0.473318368,0.0848,0.628187001,0.110195824,0.507023919
0.087,0.300047606,0.091,0.516454577,0.069003495,0.416779328
0.2179,0.019017693,0.1993,0.22279796,0.229156380,0.164836882
0.3662,0.000222957,0.3474,0.08899235,0.350157782,0.068038545
0.453,0.00067973,0.4397,0.069031969,0.413833122,0.035212940
0.5139,0.001896137,0.5108,0.063565858,0.517806706,0.025710900
0.5027,0.002511985,0.4458,0.066698283,0.439753623,0.012514501
0.486,0.029796394,0.4827,0.152992547,0.455396176,0.063759172
0.5046,0.121206544,0.4512,0.206111357,0.416785403,0.205563488
0.4792,0.154077724,0.4062,0.26776433,0.423393861,0.160862357
0.4084,0.246447563,0.3605,0.236120731,0.370838416,0.216927775
0.2899,0.227422833,0.2536,0.30843389,0.258553735,0.275551156
0.1532,0.130244672,0.1258,0.319988668,0.101560176,0.259036219
0.0512,0.268249333,0.0334,0.343753844,0.020879429,0.302179276
0.0079,0.09147121,0.0,0.39291048,0.024605625,0.234899473
0.0,0.210430145,0.0,0.48380667,0.000000000,0.352496468
0.0,0.313427418,0.0,0.452286959,0.000000000,0.385496376
0.0,0.294840246,0.0,0.405125558,0.000000000,0.336663461
0.0,0.189340532,0.0,0.386858791,0.000000000,0.297258188
0.0,0.311506182,0.0,0.417278826,0.000000000,0.353616621
0.0,0.429367989,0.0,0.410167038,0.000000000,0.372881852
0.0,0.666860759,0.0,0.533909023,0.000000000,0.636300618
0.0,0.714906156,0.0,0.661154389,0.000000000,0.680399516
0.0,0.753606141,0.0,0.700447381,0.000000000,0.691132894
0.0009,0.745957077,0.0,0.758610725,0.000000000,0.693719336
0.0476,0.553795636,0.069,0.730833173,0.016459457,0.638286458
0.1894,0.232608795,0.2037,0.410654962,0.176467808,0.303716978
0.3091,0.216478005,0.3469,0.170906514,0.301852984,0.201464944
0.3908,0.0983219,0.4454,0.132971898,0.402802024,0.130885254
0.4513,0.20118317,0.5356,0.111299545,0.472330540,0.174401221
0.4954,0.175673634,0.5765,0.070892677,0.528222596,0.104170944
0.5444,0.106838748,0.6069,0.094320223,0.555114322,0.087378385
0.5906,0.100744501,0.621,0.254580468,0.592609683,0.158983217
0.5663,0.096420929,0.5791,0.289869249,0.569149880,0.153271364
0.463,0.108535677,0.48,0.298413754,0.452355728,0.178129939
0.3344,0.157490104,0.3653,0.296498209,0.307696911,0.218551628
0.1675,0.203478783,0.2149,0.306476951,0.164921948,0.275570362
0.0696,0.237200379,0.1006,0.251269281,0.084804558,0.245757542
0.0264,0.258274436,0.0248,0.246904761,0.036893845,0.255682570
0.0,0.397927761,0.0,0.269306123,0.000000000,0.301751745
0.0,0.552703142,0.0,0.275501251,0.000000000,0.411500029
0.0,0.572329819,0.0,0.281742573,0.000000000,0.398164093
0.0,0.566900074,0.0,0.268800199,0.000000000,0.407044886
0.0,0.516343713,0.0,0.245486215,0.000000000,0.348536915
0.0,0.379571438,0.0,0.318734169,0.000000000,0.352374896
0.0,0.25224036,0.0,0.258571506,0.000000000,0.258728822
0.0,0.188107312,0.0,0.197928727,0.000000000,0.193009297
0.0,0.138289481,0.0,0.199667037,0.000000000,0.170182894
0.1152,0.181085125,0.0347,0.191009521,0.065602190,0.168635953
0.0873,0.061506607,0.1075,0.131597802,0.101011781,0.108347330
0.2188,0.009964381,0.2322,0.041415401,0.197107714,0.048597216
0.361,5.49e-5,0.3316,0.016327722,0.328080589,0.009797413
0.4632,0.002230583,0.3595,0.017201526,0.386773405,0.020802364
0.5972,0.010341065,0.4541,0.022785647,0.522954079,0.077262307
0.464,0.068388782,0.4555,0.058574662,0.449367361,0.061679717
0.4484,0.043731201,0.4176,0.09385588,0.427164381,0.101305895
0.4266,0.09393847,0.3601,0.217545807,0.380261560,0.146980637
0.4012,0.043836854,0.3141,0.238522217,0.297747373,0.142194974
0.3295,0.09929195,0.2299,0.204888746,0.284581140,0.134256978
0.2302,0.16745013,0.1561,0.305586934,0.183884212,0.213648903
0.1164,0.253020108,0.0778,0.255524606,0.090927350,0.206945437
0.0125,0.045722414,0.0004,0.238821268,0.010835952,0.150723064
0.0,0.07418026,0.0,0.348031223,0.000000000,0.179868417
0.0,0.07617934,0.0,0.14238359,0.000000000,0.074058387
0.0,0.185299113,0.0,0.112149894,0.000000000,0.157459664
0.0,0.049925163,0.0,0.07309211,0.000000000,0.080601633
0.0,0.021917189,0.0,0.049112782,0.000000000,0.018207674
0.0,0.069366634,0.0,0.059702866,0.000000000,0.052379384
0.0,0.173460245,0.0,0.074365459,0.000000000,0.095372006
0.0,0.330310285,0.0,0.062557846,0.000000000,0.187884983
0.0,0.484885126,0.0,0.071087427,0.000000000,0.245524543
0.0,0.506483376,0.0,0.075161591,0.000000000,0.291911593
0.0316,0.51050359,0.0168,0.044340335,0.034813047,0.298497598
0.0805,0.199067056,0.1067,0.05166579,0.059289970,0.101385731
0.2149,0.356455564,0.2393,0.01513879,0.248744959,0.189044030
0.3659,0.283349901,0.3837,0.016382087,0.363520516,0.161868675
0.4898,0.25886184,0.4951,0.009380207,0.458259774,0.119758797
0.5831,0.385790199,0.5785,0.023820121,0.561820845,0.202574779
0.6085,0.518073618,0.6126,0.09957771,0.587972707,0.282264569
0.5999,0.445449471,0.6174,0.080900639,0.592410927,0.294927430
0.5772,0.387315661,0.6044,0.254250467,0.559936625,0.331672731
0.5188,0.37337923,0.5663,0.181480706,0.497294283,0.284194630
0.4201,0.503884971,0.4586,0.158758685,0.421172944,0.316187549
0.3017,0.433672816,0.3374,0.189708054,0.286824471,0.309597653
0.1691,0.605397165,0.2068,0.152186692,0.175903820,0.368105329
0.0705,0.168280423,0.0937,0.108798154,0.079149802,0.150593185
0.0,0.094467729,0.0,0.114200592,0.000000000,0.107157044
0.0,0.062528327,0.0,0.16704531,0.000000000,0.095189106
