ID,Cata,源,汇,NEWID,NO,Status,SY,YR,CA（MW）,UH（h）,SP（g/kWh）,CE（Mt/年）,TCE（Mt）,lat1,lng1,源lat,源lng,汇lat,汇lng,UT,是否热电联产,距离,最近埋存点,埋存点性质,总碳封存额（Mt）
4197,煤源,Y4197,,CSP4197,1,01 Operating,2019,,60,3851,315,0.20379492,5.094873,30.059031,112.293793,30.059031,112.293793,,,亚临界,热电联产,9.976622938,CCS055,陆地埋存,24
4198,煤源,Y4198,,CSP4198,1,01 Operating,2019,,60,3851,315,0.20379492,5.094873,30.059031,112.293793,30.059031,112.293793,,,亚临界,热电联产,9.976622938,CCS055,陆地埋存,24
4199,煤源,Y4199,,CSP4199,1,01 Operating,1996,,24,3888,305.7,0.07987134,0.159742679,29.347477,120.115009,29.347477,120.115009,,,亚临界,常规煤电,369.740961,CCS044,陆地埋存,100
4200,煤源,Y4200,,CSP4200,1,01 Operating,1996,,24,3888,305.7,0.07987134,0.159742679,29.347477,120.115009,29.347477,120.115009,,,亚临界,常规煤电,369.740961,CCS044,陆地埋存,100
4201,煤源,Y4201,,CSP4201,1,01 Operating,1996,,24,3888,305.7,0.07987134,0.159742679,29.347477,120.115009,29.347477,120.115009,,,亚临界,常规煤电,369.740961,CCS044,陆地埋存,100
4202,煤源,Y4202,,CSP4202,1,01 Operating,2012,,200,4403,329,0.81120872,14.60175696,37.87,112.54,37.87,112.54,,,亚临界,热电联产,272.4951656,CCS071,陆地埋存,0.3
4203,煤源,Y4203,,CSP4203,1,01 Operating,2012,,200,4403,329,0.81120872,14.60175696,37.87,112.54,37.87,112.54,,,亚临界,热电联产,272.4951656,CCS071,陆地埋存,0.3
4204,煤源,Y4204,,CSP4204,1,01 Operating,2013,,660,3330,300.21,1.847444306,35.10144182,34.41,112.5,34.41,112.5,,,超超临界,常规煤电,175.6612502,CCS024,陆地埋存,7500
4205,煤源,Y4205,,CSP4205,1,01 Operating,2012,,660,3330,310.53,1.910951935,34.39713483,34.41,112.5,34.41,112.5,,,超超临界,常规煤电,175.6612502,CCS024,陆地埋存,7500
4206,煤源,Y4206,,CSP4206,1,01 Operating,2012,,50,3822,320.7,0.171600156,3.088802808,47.73433913,128.7525264,47.73433913,128.7525264,,,亚临界,常规煤电,300.9375359,CCS073,陆地埋存,81.83
4207,煤源,Y4207,,CSP4207,1,01 Operating,2006,,18,3822,320.7,0.061776056,0.741312674,47.13528598,129.2783516,47.13528598,129.2783516,,,亚临界,热电联产,301.1628438,CCS073,陆地埋存,81.83
4208,煤源,Y4208,,CSP4208,1,01 Operating,2000,,125,5260,308,0.567028,3.402168,43.90983689,81.3200815,43.90983689,81.3200815,,,亚临界,常规煤电,275.7056144,CCS126,陆地埋存,16.28
4209,煤源,Y4209,,CSP4209,1,01 Operating,2000,,125,5260,317.7,0.5848857,3.5093142,43.90983689,81.3200815,43.90983689,81.3200815,,,亚临界,热电联产,275.7056144,CCS126,陆地埋存,16.28
4210,煤源,Y4210,,CSP4210,1,01 Operating,2011,,50,5260,306.7,0.22585388,3.83951596,43.980818,87.296477,43.980818,87.296477,,,亚临界,热电联产,105.088587,CCS052,陆地埋存,31.4
4211,煤源,Y4211,,CSP4211,1,01 Operating,2011,,50,5260,306.7,0.22585388,3.83951596,44.209863,80.42787,44.209863,80.42787,,,亚临界,热电联产,331.37354,CCS126,陆地埋存,16.28
4212,煤源,Y4212,,CSP4212,1,01 Operating,2016,,270,5260,306.7,1.219610952,26.83144094,43.983947,81.534484,43.983947,81.534484,,,亚临界,热电联产,256.6447312,CCS126,陆地埋存,16.28
4213,煤源,Y4213,,CSP4213,1,01 Operating,2015,,135,5260,306.7,0.609805476,12.805915,43.983947,81.534484,43.983947,81.534484,,,亚临界,热电联产,256.6447312,CCS126,陆地埋存,16.28
4214,煤源,Y4214,,CSP4214,1,01 Operating,2016,,270,5260,306.7,1.219610952,26.83144094,43.53166979,81.95138393,43.53166979,81.95138393,,,亚临界,热电联产,254.5205387,CCS126,陆地埋存,16.28
4215,煤源,Y4215,,CSP4215,1,01 Operating,2016,,50,5260,317.7,0.23395428,5.14699416,43.91610569,81.28229574,43.91610569,81.28229574,,,亚临界,热电联产,278.156481,CCS126,陆地埋存,16.28
4216,煤源,Y4216,,CSP4216,1,01 Operating,2016,,50,5260,317.7,0.23395428,5.14699416,43.91610569,81.28229574,43.91610569,81.28229574,,,亚临界,热电联产,278.156481,CCS126,陆地埋存,16.28
4217,煤源,Y4217,,CSP4217,1,01 Operating,2016,,50,5260,317.7,0.23395428,5.14699416,43.91610569,81.28229574,43.91610569,81.28229574,,,亚临界,热电联产,278.156481,CCS126,陆地埋存,16.28
4218,煤源,Y4218,,CSP4218,1,01 Operating,2016,,50,5260,317.7,0.23395428,5.14699416,43.91610569,81.28229574,43.91610569,81.28229574,,,亚临界,热电联产,278.156481,CCS126,陆地埋存,16.28
4219,煤源,Y4219,,CSP4219,1,01 Operating,2019,,35,3822,310.7,0.116374549,2.90936373,46.791862,124.616865,46.791862,124.616865,,,亚临界,热电联产,37.5854369,CCS111,陆地埋存,703.61
4220,煤源,Y4220,,CSP4220,1,01 Operating,2019,,35,3822,315,0.11798514,2.9496285,46.791862,124.616865,46.791862,124.616865,,,亚临界,热电联产,37.5854369,CCS111,陆地埋存,703.61
4221,煤源,Y4221,,CSP4221,1,01 Operating,2019,,35,3822,315,0.11798514,2.9496285,46.791862,124.616865,46.791862,124.616865,,,亚临界,热电联产,37.5854369,CCS111,陆地埋存,703.61
4222,煤源,Y4222,,CSP4222,1,01 Operating,2004,,12,5066,325.7,0.055439872,0.554398723,40.327407,110.058411,40.327407,110.058411,,,亚临界,常规煤电,105.4728634,CCS071,陆地埋存,0.3
4223,煤源,Y4223,,CSP4223,1,01 Operating,2000,,6,4377,370.7,0.027258906,0.163553433,35.79051349,118.6279827,35.79051349,118.6279827,,,亚临界,常规煤电,162.5414792,CCS025,海洋埋存,1900
4224,煤源,Y4224,,CSP4224,1,01 Operating,1995,,30,4377,364.7,0.13408852,0.13408852,35.82762141,118.6087421,35.82762141,118.6087421,,,亚临界,常规煤电,162.6477965,CCS083,陆地埋存,26.15
4225,煤源,Y4225,,CSP4225,1,01 Operating,2003,,39,4377,375.7,0.179572728,1.616154551,35.76067538,118.6142616,35.76067538,118.6142616,,,亚临界,热电联产,164.0963466,CCS025,海洋埋存,1900
4226,煤源,Y4226,,CSP4226,1,01 Operating,2003,,15,4377,321.7,0.059139398,0.53225458,35.766322,118.620727,35.766322,118.620727,,,亚临界,热电联产,163.4496841,CCS025,海洋埋存,1900
4227,煤源,Y4227,,CSP4227,1,01 Operating,2003,,18,4377,321.7,0.070967277,0.638705496,35.766322,118.620727,35.766322,118.620727,,,亚临界,热电联产,163.4496841,CCS025,海洋埋存,1900
4228,煤源,Y4228,,CSP4228,1,01 Operating,2003,,30,4377,321.7,0.118278796,1.06450916,35.766322,118.620727,35.766322,118.620727,,,亚临界,热电联产,163.4496841,CCS025,海洋埋存,1900
4229,煤源,Y4229,,CSP4229,1,01 Operating,2003,,30,4377,321.7,0.118278796,1.06450916,35.766322,118.620727,35.766322,118.620727,,,亚临界,热电联产,163.4496841,CCS025,海洋埋存,1900
4230,煤源,Y4230,,CSP4230,1,01 Operating,2003,,50,4377,321.7,0.197131326,1.774181934,35.766322,118.620727,35.766322,118.620727,,,亚临界,热电联产,163.4496841,CCS025,海洋埋存,1900
4231,煤源,Y4231,,CSP4231,1,01 Operating,1995,,18,4377,443.7,0.097880575,0.097880575,36.18079824,118.1929923,36.18079824,118.1929923,,,亚临界,热电联产,121.0306879,CCS083,陆地埋存,26.15
4232,煤源,Y4232,,CSP4232,1,01 Operating,1995,,6,4377,321.7,0.023655759,0.023655759,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4233,煤源,Y4233,,CSP4233,1,01 Operating,1995,,6,4377,321.7,0.023655759,0.023655759,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4234,煤源,Y4234,,CSP4234,1,01 Operating,2021,,50,4377,288.7,0.176909586,4.776558822,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4235,煤源,Y4235,,CSP4235,1,01 Operating,2021,,50,4377,288.7,0.176909586,4.776558822,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4236,煤源,Y4236,,CSP4236,1,01 Operating,1995,,25,4377,321.7,0.098565663,0.098565663,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4237,煤源,Y4237,,CSP4237,1,01 Operating,1995,,25,4377,321.7,0.098565663,0.098565663,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4238,煤源,Y4238,,CSP4238,1,01 Operating,1995,,25,4377,321.7,0.098565663,0.098565663,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4239,煤源,Y4239,,CSP4239,1,01 Operating,2016,,25,4377,295.7,0.090599523,1.993189506,36.18,118.17,36.18,118.17,,,亚临界,热电联产,121.2768049,CCS083,陆地埋存,26.15
4240,煤源,Y4240,,CSP4240,1,01 Operating,2012,,55,3247,325.7,0.162862377,2.931522779,28.71332,105.144438,28.71332,105.144438,,,亚临界,常规煤电,232.5005507,CCS057,陆地埋存,20
4241,煤源,Y4241,,CSP4241,1,01 Operating,2012,,55,3247,325.7,0.162862377,2.931522779,28.71332,105.144438,28.71332,105.144438,,,亚临界,常规煤电,232.5005507,CCS057,陆地埋存,20
4242,煤源,Y4242,,CSP4242,1,01 Operating,2012,,55,3247,325.7,0.162862377,2.931522779,28.71332,105.144438,28.71332,105.144438,,,亚临界,常规煤电,232.5005507,CCS057,陆地埋存,20
4243,煤源,Y4243,,CSP4243,1,01 Operating,2003,,25,3247,325.7,0.074028353,0.666255177,28.81229653,104.7346643,28.81229653,104.7346643,,,亚临界,常规煤电,263.6806398,CCS057,陆地埋存,20
4244,煤源,Y4244,,CSP4244,1,01 Operating,1992,,15,3247,325.7,0.044417012,-0.088834024,28.81229653,104.7346643,28.81229653,104.7346643,,,亚临界,常规煤电,263.6806398,CCS057,陆地埋存,20
4245,煤源,Y4245,,CSP4245,1,01 Operating,1992,,12,3247,325.7,0.035533609,-0.071067219,28.81229653,104.7346643,28.81229653,104.7346643,,,亚临界,常规煤电,263.6806398,CCS057,陆地埋存,20
4246,煤源,Y4246,,CSP4246,1,01 Operating,2009,,300,3851,309.7,1.001829948,15.02744922,30.819013,110.980508,30.819013,110.980508,,,亚临界,常规煤电,145.8118754,CCS055,陆地埋存,24
4247,煤源,Y4247,,CSP4247,1,01 Operating,2009,,300,3851,309.7,1.001829948,15.02744922,30.819013,110.980508,30.819013,110.980508,,,亚临界,常规煤电,145.8118754,CCS055,陆地埋存,24
4248,煤源,Y4248,,CSP4248,1,01 Operating,2014,,350,3851,309.7,1.168801606,23.37603212,30.693827,111.286513,30.693827,111.286513,,,超临界,热电联产,114.186343,CCS055,陆地埋存,24
4249,煤源,Y4249,,CSP4249,1,01 Operating,2014,,350,3851,309.7,1.168801606,23.37603212,30.693827,111.286513,30.693827,111.286513,,,超临界,热电联产,114.186343,CCS055,陆地埋存,24
4250,煤源,Y4250,,CSP4250,1,01 Operating,2006,,60,4262,313.4,0.224399414,2.692792973,31.42774722,119.852125,31.42774722,119.852125,,,亚临界,热电联产,140.6434474,CCS044,陆地埋存,100
4251,煤源,Y4251,,CSP4251,1,01 Operating,2005,,135,4262,336.7,0.542435821,5.966794033,31.39706111,119.8246361,31.39706111,119.8246361,,,亚临界,热电联产,144.4976657,CCS044,陆地埋存,100
4252,煤源,Y4252,,CSP4252,1,01 Operating,2004,,135,4262,336.7,0.542435821,5.424358212,31.39706111,119.8246361,31.39706111,119.8246361,,,亚临界,热电联产,144.4976657,CCS044,陆地埋存,100
4253,煤源,Y4253,,CSP4253,1,01 Operating,2005,,50,3330,312.62,0.145743444,1.603177884,34.72,111.88,34.72,111.88,,,亚临界,热电联产,210.9702179,CCS075,陆地埋存,60.6
4254,煤源,Y4254,,CSP4254,1,01 Operating,2005,,50,3330,314.72,0.146722464,1.613947104,34.72,111.88,34.72,111.88,,,亚临界,热电联产,210.9702179,CCS075,陆地埋存,60.6
4255,煤源,Y4255,,CSP4255,1,01 Operating,2016,,15,3761,325.7,0.051448223,1.131860915,28.56,112.27,28.56,112.27,,,亚临界,常规煤电,164.0486741,CCS055,陆地埋存,24
4256,煤源,Y4256,,CSP4256,1,01 Operating,2003,,45,4377,477.7,0.263452505,2.371072549,37.15900529,116.4216155,37.15900529,116.4216155,,,亚临界,热电联产,34.87726518,CCS094,陆地埋存,32.33
4257,煤源,Y4257,,CSP4257,1,01 Operating,2016,,36,4447,388,0.173923949,3.826326874,37.1475,114.537778,37.1475,114.537778,,,亚临界,常规煤电,160.8504204,CCS104,陆地埋存,25.36
4258,煤源,Y4258,,CSP4258,1,01 Operating,2010,,150,3951,294.7,0.489031074,7.824497184,40.60212735,122.3064263,40.60212735,122.3064263,,,亚临界,常规煤电,61.54034774,CCS124,陆地埋存,17.93
4259,煤源,Y4259,,CSP4259,1,01 Operating,2005,,24,3951,313.7,0.083289609,0.916185695,40.69527498,122.2847294,40.69527498,122.2847294,,,亚临界,热电联产,51.04436775,CCS124,陆地埋存,17.93
4260,煤源,Y4260,,CSP4260,1,01 Operating,1994,,50,3330,315.7,0.14717934,0,34.419041,112.765052,34.419041,112.765052,,,亚临界,常规煤电,179.5432551,CCS024,陆地埋存,7500
4261,煤源,Y4261,,CSP4261,1,01 Operating,2011,,18,4610,319.7,0.074280377,1.262766406,26.011533,117.390958,26.011533,117.390958,,,亚临界,常规煤电,376.1910918,CCS023,海洋埋存,11000
4262,煤源,Y4262,,CSP4262,1,01 Operating,2011,,12,4610,319.7,0.049520251,0.84184427,24.715122,118.425705,24.715122,118.425705,,,亚临界,常规煤电,198.2871971,CCS023,海洋埋存,11000
4263,煤源,Y4263,,CSP4263,1,01 Operating,2008,,36,4262,320.29,0.137599659,1.926395223,32.26,119.41,32.26,119.41,,,亚临界,常规煤电,81.58086756,CCS044,陆地埋存,100
4264,煤源,Y4264,,CSP4264,1,01 Operating,2008,,36,4262,311.13,0.133664435,1.871302088,32.26,119.41,32.26,119.41,,,亚临界,常规煤电,81.58086756,CCS044,陆地埋存,100
4265,煤源,Y4265,,CSP4265,1,01 Operating,2007,,12,4447,335,0.050055432,0.650720616,37.273056,114.882222,37.273056,114.882222,,,亚临界,热电联产,167.6341653,CCS104,陆地埋存,25.36
4266,煤源,Y4266,,CSP4266,1,01 Operating,2007,,12,4447,335,0.050055432,0.650720616,37.273056,114.882222,37.273056,114.882222,,,亚临界,热电联产,167.6341653,CCS104,陆地埋存,25.36
4267,煤源,Y4267,,CSP4267,1,01 Operating,1998,,48,4447,296,0.176912333,0.707649331,38.03356,115.0441,38.03356,115.0441,,,亚临界,热电联产,117.4796623,CCS077,陆地埋存,51.39
4268,煤源,Y4268,,CSP4268,1,01 Operating,2018,,660,3330,310.05,1.907998092,45.79195421,33.56,114.53,33.56,114.53,,,超超临界,常规煤电,100.7378068,CCS007,陆地埋存,178000
4269,煤源,Y4269,,CSP4269,1,01 Operating,2017,,660,3330,307.95,1.895075028,43.58672564,33.56,114.53,33.56,114.53,,,超超临界,常规煤电,100.7378068,CCS007,陆地埋存,178000
4270,煤源,Y4270,,CSP4270,1,01 Operating,2003,,6,4403,320,0.023670528,0.213034752,35.64794416,110.65535,35.64794416,110.65535,,,亚临界,热电联产,122.9392153,CCS075,陆地埋存,60.6
4271,煤源,Y4271,,CSP4271,1,01 Operating,2016,,30,4377,295.7,0.108719428,2.391827407,35,116.65,35,116.65,,,亚临界,热电联产,145.8802044,CCS082,陆地埋存,30.4
4272,煤源,Y4272,,CSP4272,1,01 Operating,2011,,30,4234,337,0.119856072,2.037553224,39.13437913,110.363037,39.13437913,110.363037,,,亚临界,常规煤电,37.01318185,CCS071,陆地埋存,0.3
4273,煤源,Y4273,,CSP4273,1,01 Operating,2011,,30,4234,337,0.119856072,2.037553224,39.13437913,110.363038,39.13437913,110.363038,,,亚临界,常规煤电,37.01323994,CCS071,陆地埋存,0.3
4274,煤源,Y4274,,CSP4274,1,01 Operating,2016,,30,4234,357.7,0.127218151,2.798799326,38.842498,110.498868,38.842498,110.498868,,,亚临界,热电联产,70.20930578,CCS071,陆地埋存,0.3
4275,煤源,Y4275,,CSP4275,1,01 Operating,2015,,15,4234,335,0.05957238,1.25101998,38.95554154,110.45958,38.95554154,110.45958,,,亚临界,常规煤电,57.81214404,CCS071,陆地埋存,0.3
4276,煤源,Y4276,,CSP4276,1,01 Operating,2015,,15,4234,342,0.060817176,1.277160696,38.95554154,110.45958,38.95554154,110.45958,,,亚临界,常规煤电,57.81214404,CCS071,陆地埋存,0.3
4277,煤源,Y4277,,CSP4277,1,01 Operating,2018,,1000,4234,285.7,3.38703064,81.28873536,38.042482,109.418733,38.042482,109.418733,,,超超临界,常规煤电,49.35772481,CCS003,陆地埋存,256500
4278,煤源,Y4278,,CSP4278,1,01 Operating,2019,,1000,4234,285.7,3.38703064,84.675766,38.232787,109.734708,38.232787,109.734708,,,超超临界,常规煤电,82.89796601,CCS003,陆地埋存,256500
4279,煤源,Y4279,,CSP4279,1,01 Operating,2006,,50,4234,360.7,0.213808532,2.565702384,39.03082353,111.071587,39.03082353,111.071587,,,亚临界,热电联产,94.4531792,CCS071,陆地埋存,0.3
4280,煤源,Y4280,,CSP4280,1,01 Operating,2006,,50,4234,360.7,0.213808532,2.565702384,39.03082353,111.071587,39.03082353,111.071587,,,亚临界,热电联产,94.4531792,CCS071,陆地埋存,0.3
4281,煤源,Y4281,,CSP4281,1,01 Operating,2020,,50,4234,320.75,0.19012777,4.94332202,38.6427,110.0771,38.6427,110.0771,,,亚临界,常规煤电,82.07641534,CCS071,陆地埋存,0.3
4282,煤源,Y4282,,CSP4282,1,01 Operating,2019,,50,4234,318.35,0.188705146,4.71762865,38.6427,110.0771,38.6427,110.0771,,,亚临界,常规煤电,82.07641534,CCS071,陆地埋存,0.3
4283,煤源,Y4283,,CSP4283,1,01 Operating,2005,,135,4234,325.7,0.521267216,5.73393938,38.3916382,109.8732,38.3916382,109.8732,,,亚临界,热电联产,101.9610223,CCS003,陆地埋存,256500
4284,煤源,Y4284,,CSP4284,1,01 Operating,2004,,135,4234,325.7,0.521267216,5.212672164,38.3916382,109.8732,38.3916382,109.8732,,,亚临界,热电联产,101.9610223,CCS003,陆地埋存,256500
4285,煤源,Y4285,,CSP4285,1,01 Operating,2018,,350,4234,290.76,1.206456283,28.9549508,38.299314,109.810776,38.299314,109.810776,,,亚临界,热电联产,92.15313229,CCS003,陆地埋存,256500
4286,煤源,Y4286,,CSP4286,1,01 Operating,2018,,350,4234,290.76,1.206456283,28.9549508,38.299314,109.810776,38.299314,109.810776,,,亚临界,热电联产,92.15313229,CCS003,陆地埋存,256500
4287,煤源,Y4287,,CSP4287,1,01 Operating,2011,,15,4234,335,0.05957238,1.01273046,38.6018674,109.992996,38.6018674,109.992996,,,亚临界,常规煤电,86.90168406,CCS071,陆地埋存,0.3
4288,煤源,Y4288,,CSP4288,1,01 Operating,2011,,15,4234,335,0.05957238,1.01273046,38.6018674,109.992996,38.6018674,109.992996,,,亚临界,常规煤电,86.90168406,CCS071,陆地埋存,0.3
4289,煤源,Y4289,,CSP4289,1,01 Operating,2015,,30,4234,337,0.119856072,2.516977512,38.842498,110.498868,38.842498,110.498868,,,亚临界,常规煤电,70.20930578,CCS071,陆地埋存,0.3
4290,煤源,Y4290,,CSP4290,1,01 Operating,2007,,12,4234,332.7,0.0473307,0.615299106,39.18285,110.53439,39.18285,110.53439,,,亚临界,常规煤电,45.36546614,CCS071,陆地埋存,0.3
4291,煤源,Y4291,,CSP4291,1,01 Operating,2007,,12,4234,332.7,0.0473307,0.615299106,39.18285,110.53439,39.18285,110.53439,,,亚临界,常规煤电,45.36546614,CCS071,陆地埋存,0.3
4292,煤源,Y4292,,CSP4292,1,01 Operating,1995,,6,4377,321.7,0.023655759,0.023655759,36.93554892,116.687899,36.93554892,116.687899,,,亚临界,常规煤电,33.3656255,CCS094,陆地埋存,32.33
4293,煤源,Y4293,,CSP4293,1,01 Operating,2023,,30,4447,315,0.11766762,3.41236098,39.9077,117.743706,39.9077,117.743706,,,亚临界,热电联产,52.86937944,CCS138,陆地埋存,10
4294,煤源,Y4294,,CSP4294,1,01 Operating,2015,,18,3330,315.7,0.052984562,1.11267581,32.7806,114.04632,32.7806,114.04632,,,亚临界,热电联产,95.71744305,CCS120,陆地埋存,19.81
4295,煤源,Y4295,,CSP4295,1,01 Operating,1991,,6,4403,320,0.023670528,-0.071011584,38.71700734,112.70964,38.71700734,112.70964,,,亚临界,热电联产,239.5322476,CCS071,陆地埋存,0.3
4296,煤源,Y4296,,CSP4296,1,01 Operating,1990,,6,4403,320,0.023670528,-0.094682112,38.71700734,112.70964,38.71700734,112.70964,,,亚临界,热电联产,239.5322476,CCS071,陆地埋存,0.3
4297,煤源,Y4297,,CSP4297,1,01 Operating,2002,,50,5066,325.7,0.230999468,1.847995744,42.28,118.73,42.28,118.73,,,亚临界,热电联产,281.8973223,CCS113,陆地埋存,178.03
4298,煤源,Y4298,,CSP4298,1,01 Operating,2010,,50,3761,362.7,0.190976058,3.055616928,29.37,113.13,29.37,113.13,,,亚临界,热电联产,116.6533957,CCS055,陆地埋存,24
4299,煤源,Y4299,,CSP4299,1,01 Operating,2010,,50,3761,362.7,0.190976058,3.055616928,29.37,113.13,29.37,113.13,,,亚临界,热电联产,116.6533957,CCS055,陆地埋存,24
4300,煤源,Y4300,,CSP4300,1,01 Operating,2015,,600,3330,299.7,1.67664168,35.20947528,35.767,115.0696,35.767,115.0696,,,超临界,常规煤电,4.143642629,CCS104,陆地埋存,25.36
4301,煤源,Y4301,,CSP4301,1,01 Operating,2020,,1000,3740,287.7,3.0127944,78.3326544,21.654775,110.945212,21.654775,110.945212,,,超超临界,常规煤电,232.6151323,CCS020,海洋埋存,23800
4302,煤源,Y4302,,CSP4302,1,01 Operating,2020,,1000,3740,277.7,2.9080744,75.6099344,21.654775,110.945212,21.654775,110.945212,,,超超临界,常规煤电,232.6151323,CCS020,海洋埋存,23800
4303,煤源,Y4303,,CSP4303,1,01 Operating,2016,,600,3740,299.7,1.88307504,41.42765088,24.18841235,116.6470105,24.18841235,116.6470105,,,超超临界,常规煤电,316.4145246,CCS023,海洋埋存,11000
4304,煤源,Y4304,,CSP4304,1,01 Operating,2015,,600,3740,299.7,1.88307504,39.54457584,24.18841235,116.6470105,24.18841235,116.6470105,,,超超临界,常规煤电,316.4145246,CCS023,海洋埋存,11000
4305,煤源,Y4305,,CSP4305,1,01 Operating,2011,,1000,3740,276.7,2.8976024,49.2592408,23.14715812,114.3610235,23.14715812,114.3610235,,,超超临界,常规煤电,274.2587196,CCS050,海洋埋存,41
4306,煤源,Y4306,,CSP4306,1,01 Operating,2010,,1000,3740,276.7,2.8976024,46.3616384,23.14715812,114.3610235,23.14715812,114.3610235,,,超超临界,常规煤电,274.2587196,CCS050,海洋埋存,41
4307,煤源,Y4307,,CSP4307,1,01 Operating,2005,,300,3740,301.7,0.94782072,10.42602792,24.05923554,114.2121635,24.05923554,114.2121635,,,亚临界,常规煤电,371.7569621,CCS050,海洋埋存,41
4308,煤源,Y4308,,CSP4308,1,01 Operating,2005,,300,3740,301.7,0.94782072,10.42602792,24.05923554,114.2121635,24.05923554,114.2121635,,,亚临界,常规煤电,371.7569621,CCS050,海洋埋存,41
4309,煤源,Y4309,,CSP4309,1,01 Operating,2015,,600,3740,301.7,1.89564144,39.80847024,24.05923554,114.2121635,24.05923554,114.2121635,,,超临界,常规煤电,371.7569621,CCS050,海洋埋存,41
4310,煤源,Y4310,,CSP4310,1,01 Operating,2014,,600,3740,301.7,1.89564144,37.9128288,24.05923554,114.2121635,24.05923554,114.2121635,,,超临界,常规煤电,371.7569621,CCS050,海洋埋存,41
4311,煤源,Y4311,,CSP4311,1,01 Operating,1990,,300,3740,311,0.9770376,-3.9081504,23.127521,113.334006,23.127521,113.334006,,,亚临界,常规煤电,305.4498948,CCS013,海洋埋存,69700
4312,煤源,Y4312,,CSP4312,1,01 Operating,2011,,660,3740,285.7,1.974621264,33.56856149,22.66666031,115.5621683,22.66666031,115.5621683,,,超超临界,常规煤电,185.3931976,CCS050,海洋埋存,41
4313,煤源,Y4313,,CSP4313,1,01 Operating,2011,,660,3740,285.7,1.974621264,33.56856149,22.66222901,115.5674721,22.66222901,115.5674721,,,超超临界,常规煤电,184.8676325,CCS050,海洋埋存,41
4314,煤源,Y4314,,CSP4314,1,01 Operating,2008,,600,3740,285.7,1.79511024,25.13154336,22.66222901,115.5674721,22.66222901,115.5674721,,,超超临界,常规煤电,184.8676325,CCS050,海洋埋存,41
4315,煤源,Y4315,,CSP4315,1,01 Operating,2008,,600,3740,285.7,1.79511024,25.13154336,22.66222901,115.5674721,22.66222901,115.5674721,,,超超临界,常规煤电,184.8676325,CCS050,海洋埋存,41
4316,煤源,Y4316,,CSP4316,1,01 Operating,2013,,1000,3740,281.7,2.9499624,56.0492856,23.0139945,116.5257668,23.0139945,116.5257668,,,超超临界,常规煤电,240.2728188,CCS063,海洋埋存,12
4317,煤源,Y4317,,CSP4317,1,01 Operating,2013,,1000,3740,281.7,2.9499624,56.0492856,23.0139945,116.5257668,23.0139945,116.5257668,,,超超临界,常规煤电,240.2728188,CCS063,海洋埋存,12
4318,煤源,Y4318,,CSP4318,1,01 Operating,2007,,600,3740,287.7,1.80767664,23.49979632,23.0139945,116.5257668,23.0139945,116.5257668,,,超临界,常规煤电,240.2728188,CCS063,海洋埋存,12
4319,煤源,Y4319,,CSP4319,1,01 Operating,2007,,600,3740,287.7,1.80767664,23.49979632,23.0139945,116.5257668,23.0139945,116.5257668,,,超临界,常规煤电,240.2728188,CCS063,海洋埋存,12
4320,煤源,Y4320,,CSP4320,1,01 Operating,2007,,600,3740,307.54,1.932335328,25.12035926,21.97174299,113.1886311,21.97174299,113.1886311,,,超临界,常规煤电,195.392284,CCS013,海洋埋存,69700
4321,煤源,Y4321,,CSP4321,1,01 Operating,2007,,600,3740,306.3,1.92454416,25.01907408,21.97174299,113.1886311,21.97174299,113.1886311,,,超临界,常规煤电,195.392284,CCS013,海洋埋存,69700
4322,煤源,Y4322,,CSP4322,1,01 Operating,2004,,135,3740,319.7,0.451966284,4.51966284,22.804945,111.63,22.804945,111.63,,,亚临界,常规煤电,366.8534727,CCS020,海洋埋存,23800
4323,煤源,Y4323,,CSP4323,1,01 Operating,2004,,135,3740,319.7,0.451966284,4.51966284,22.804945,111.63,22.804945,111.63,,,亚临界,常规煤电,366.8534727,CCS020,海洋埋存,23800
4324,煤源,Y4324,,CSP4324,1,01 Operating,2020,,1000,3740,281,2.942632,76.508432,21.445319,111.297534,21.445319,111.297534,,,超超临界,常规煤电,254.5038562,CCS020,海洋埋存,23800
4325,煤源,Y4325,,CSP4325,1,01 Operating,2020,,1000,3740,281,2.942632,76.508432,21.445319,111.297534,21.445319,111.297534,,,超超临界,常规煤电,254.5038562,CCS020,海洋埋存,23800
4326,煤源,Y4326,,CSP4326,1,01 Operating,2013,,600,3740,299.7,1.88307504,35.77842576,21.66997265,110.8855554,21.66997265,110.8855554,,,超临界,热电联产,228.2942211,CCS020,海洋埋存,23800
4327,煤源,Y4327,,CSP4327,1,01 Operating,2006,,330,3740,310.7,1.073704632,12.88445558,21.66997265,110.8855554,21.66997265,110.8855554,,,超临界,热电联产,228.2942211,CCS020,海洋埋存,23800
